engagement_id,period_start,expected_hours,actual_hours,utilisation_rate
ENG-01042,2024-10-01,160.0,113.15,0.7072
ENG-01042,2024-11-01,160.0,87.72,0.5482
ENG-01042,2024-12-01,160.0,103.94,0.6496
ENG-01042,2025-01-01,160.0,129.01,0.8063
ENG-01043,2024-10-01,160.0,100.26,0.6266
ENG-01043,2024-11-01,160.0,107.62,0.6726
ENG-01043,2024-12-01,160.0,72.69,0.4543
ENG-01043,2025-01-01,160.0,72.86,0.4554
ENG-01043,2025-02-01,160.0,100.13,0.6258
ENG-01043,2025-03-01,160.0,76.84,0.4802
ENG-01043,2025-04-01,160.0,118.01,0.7376
ENG-01043,2025-05-01,160.0,118.16,0.7385
ENG-01043,2025-06-01,160.0,113.74,0.7109
ENG-01043,2025-07-01,160.0,98.66,0.6166
ENG-01043,2025-08-01,160.0,126.7,0.7919
ENG-01043,2025-09-01,160.0,97.31,0.6082
ENG-01043,2025-10-01,160.0,81.33,0.5083
ENG-01044,2024-02-01,160.0,113.54,0.7096
ENG-01044,2024-03-01,160.0,100.47,0.6279
ENG-01044,2024-04-01,160.0,111.96,0.6998
ENG-01044,2024-05-01,160.0,86.33,0.5395
ENG-01044,2024-06-01,160.0,114.18,0.7136
ENG-01044,2024-07-01,160.0,86.01,0.5376
ENG-01044,2024-08-01,160.0,128.86,0.8054
ENG-01044,2024-09-01,160.0,133.1,0.8319
ENG-01044,2024-10-01,160.0,85.5,0.5344
ENG-01045,2024-06-01,160.0,98.26,0.6141
ENG-01045,2024-07-01,160.0,97.45,0.6091
ENG-01045,2024-08-01,160.0,107.76,0.6735
ENG-01045,2024-09-01,160.0,102.05,0.6378
ENG-01045,2024-10-01,160.0,107.39,0.6712
ENG-01045,2024-11-01,160.0,94.99,0.5937
ENG-01045,2024-12-01,160.0,81.79,0.5112
ENG-01045,2025-01-01,160.0,111.13,0.6945
ENG-01045,2025-02-01,160.0,94.73,0.5921
ENG-01046,2026-02-01,160.0,96.76,0.6047
ENG-01046,2026-03-01,160.0,106.61,0.6663
ENG-01046,2026-04-01,160.0,124.8,0.78
ENG-01046,2026-05-01,160.0,101.85,0.6366
ENG-01046,2026-06-01,160.0,106.1,0.6631
ENG-01046,2026-07-01,160.0,122.56,0.766
ENG-01046,2026-08-01,160.0,88.24,0.5515
ENG-01047,2024-01-01,160.0,78.46,0.4903
ENG-01047,2024-02-01,160.0,110.1,0.6881
ENG-01047,2024-03-01,160.0,128.79,0.8049
ENG-01047,2024-04-01,160.0,123.63,0.7727
ENG-01047,2024-05-01,160.0,111.2,0.695
ENG-01047,2024-06-01,160.0,92.4,0.5775
ENG-01047,2024-07-01,160.0,104.95,0.656
ENG-01048,2024-09-01,160.0,95.4,0.5963
ENG-01048,2024-10-01,160.0,113.66,0.7103
ENG-01048,2024-11-01,160.0,87.99,0.5499
ENG-01048,2024-12-01,160.0,105.69,0.6606
ENG-01048,2025-01-01,160.0,109.21,0.6826
ENG-01048,2025-02-01,160.0,103.74,0.6484
ENG-01048,2025-03-01,160.0,95.55,0.5972
ENG-01048,2025-04-01,160.0,95.15,0.5947
ENG-01048,2025-05-01,160.0,93.42,0.5839
ENG-01048,2025-06-01,160.0,105.14,0.6571
ENG-01048,2025-07-01,160.0,113.21,0.7076
ENG-01049,2026-07-01,160.0,129.61,0.8101
ENG-01049,2026-08-01,160.0,107.11,0.6694
ENG-01049,2026-09-01,160.0,85.15,0.5322
ENG-01049,2026-10-01,160.0,75.95,0.4747
ENG-01049,2026-11-01,160.0,90.8,0.5675
ENG-01050,2024-02-01,160.0,105.17,0.6573
ENG-01050,2024-03-01,160.0,123.17,0.7698
ENG-01050,2024-04-01,160.0,80.95,0.5059
ENG-01050,2024-05-01,160.0,84.98,0.5311
ENG-01050,2024-06-01,160.0,120.14,0.7509
ENG-01050,2024-07-01,160.0,107.02,0.6689
ENG-01050,2024-08-01,160.0,94.46,0.5904
ENG-01050,2024-09-01,160.0,102.75,0.6422
ENG-01050,2024-10-01,160.0,107.72,0.6732
ENG-01050,2024-11-01,160.0,114.8,0.7175
ENG-01050,2024-12-01,160.0,98.04,0.6127
ENG-01050,2025-01-01,160.0,104.41,0.6525
ENG-01051,2026-02-01,160.0,117.54,0.7346
ENG-01051,2026-03-01,160.0,119.1,0.7444
ENG-01051,2026-04-01,160.0,85.1,0.5319
ENG-01051,2026-05-01,160.0,125.3,0.7831
ENG-01051,2026-06-01,160.0,80.1,0.5006
ENG-01051,2026-07-01,160.0,77.47,0.4842
ENG-01051,2026-08-01,160.0,97.91,0.6119
ENG-01051,2026-09-01,160.0,102.41,0.64
ENG-01052,2025-01-01,160.0,83.77,0.5236
ENG-01052,2025-02-01,160.0,75.51,0.472
ENG-01052,2025-03-01,160.0,97.55,0.6097
ENG-01052,2025-04-01,160.0,111.56,0.6973
ENG-01052,2025-05-01,160.0,98.99,0.6187
ENG-01052,2025-06-01,160.0,101.14,0.6321
ENG-01052,2025-07-01,160.0,92.89,0.5806
ENG-01053,2024-12-01,160.0,114.4,0.715
ENG-01053,2025-01-01,160.0,97.88,0.6117
ENG-01053,2025-02-01,160.0,116.49,0.7281
ENG-01053,2025-03-01,160.0,106.33,0.6646
ENG-01053,2025-04-01,160.0,116.33,0.7271
ENG-01054,2025-12-01,160.0,122.31,0.7644
ENG-01054,2026-01-01,160.0,94.22,0.5889
ENG-01054,2026-02-01,160.0,105.75,0.6609
ENG-01054,2026-03-01,160.0,105.55,0.6597
ENG-01054,2026-04-01,160.0,108.96,0.681
ENG-01054,2026-05-01,160.0,90.81,0.5675
ENG-01054,2026-06-01,160.0,112.76,0.7048
ENG-01054,2026-07-01,160.0,109.88,0.6867
ENG-01054,2026-08-01,160.0,108.35,0.6772
ENG-01055,2025-08-01,160.0,91.57,0.5723
ENG-01055,2025-09-01,160.0,107.55,0.6722
ENG-01055,2025-10-01,160.0,90.9,0.5681
ENG-01055,2025-11-01,160.0,102.44,0.6403
ENG-01056,2024-10-01,160.0,96.05,0.6003
ENG-01056,2024-11-01,160.0,66.96,0.4185
ENG-01056,2024-12-01,160.0,130.15,0.8134
ENG-01056,2025-01-01,160.0,125.07,0.7817
ENG-01056,2025-02-01,160.0,97.41,0.6088
ENG-01056,2025-03-01,160.0,103.41,0.6463
ENG-01056,2025-04-01,160.0,98.66,0.6166
ENG-01056,2025-05-01,160.0,122.64,0.7665
ENG-01056,2025-06-01,160.0,125.54,0.7846
ENG-01056,2025-07-01,160.0,103.33,0.6458
ENG-01056,2025-08-01,160.0,97.67,0.6104
ENG-01056,2025-09-01,160.0,90.57,0.566
ENG-01056,2025-10-01,160.0,105.74,0.6609
ENG-01057,2024-08-01,160.0,109.55,0.6847
ENG-01057,2024-09-01,160.0,103.99,0.65
ENG-01057,2024-10-01,160.0,95.44,0.5965
ENG-01057,2024-11-01,160.0,137.3,0.8581
ENG-01057,2024-12-01,160.0,102.96,0.6435
ENG-01057,2025-01-01,160.0,109.85,0.6866
ENG-01057,2025-02-01,160.0,110.02,0.6876
ENG-01057,2025-03-01,160.0,106.09,0.6631
ENG-01058,2025-10-01,160.0,121.36,0.7585
ENG-01058,2025-11-01,160.0,106.45,0.6653
ENG-01058,2025-12-01,160.0,119.44,0.7465
ENG-01058,2026-01-01,160.0,127.44,0.7965
ENG-01058,2026-02-01,160.0,98.37,0.6148
ENG-01058,2026-03-01,160.0,113.17,0.7073
ENG-01058,2026-04-01,160.0,124.31,0.7769
ENG-01058,2026-05-01,160.0,124.09,0.7756
ENG-01058,2026-06-01,160.0,107.5,0.6719
ENG-01058,2026-07-01,160.0,127.78,0.7986
ENG-01058,2026-08-01,160.0,109.08,0.6818
ENG-01059,2026-04-01,160.0,87.9,0.5494
ENG-01059,2026-05-01,160.0,120.74,0.7546
ENG-01059,2026-06-01,160.0,97.46,0.6091
ENG-01059,2026-07-01,160.0,92.0,0.575
ENG-01059,2026-08-01,160.0,122.16,0.7635
ENG-01060,2024-11-01,160.0,111.89,0.6993
ENG-01060,2024-12-01,160.0,106.81,0.6675
ENG-01060,2025-01-01,160.0,100.06,0.6254
ENG-01060,2025-02-01,160.0,96.37,0.6023
ENG-01060,2025-03-01,160.0,146.46,0.9154
ENG-01060,2025-04-01,160.0,90.75,0.5672
ENG-01060,2025-05-01,160.0,112.64,0.704
ENG-01060,2025-06-01,160.0,99.51,0.6219
ENG-01061,2025-05-01,160.0,86.4,0.54
ENG-01061,2025-06-01,160.0,63.61,0.3976
ENG-01061,2025-07-01,160.0,119.64,0.7478
ENG-01061,2025-08-01,160.0,108.46,0.6779
ENG-01061,2025-09-01,160.0,85.55,0.5347
ENG-01061,2025-10-01,160.0,65.82,0.4114
ENG-01061,2025-11-01,160.0,70.08,0.438
ENG-01061,2025-12-01,160.0,96.17,0.601
ENG-01062,2024-06-01,160.0,111.98,0.6999
ENG-01062,2024-07-01,160.0,82.9,0.5181
ENG-01062,2024-08-01,160.0,141.28,0.883
ENG-01062,2024-09-01,160.0,145.92,0.912
ENG-01062,2024-10-01,160.0,145.39,0.9087
ENG-01062,2024-11-01,160.0,95.48,0.5968
ENG-01062,2024-12-01,160.0,95.74,0.5984
ENG-01062,2025-01-01,160.0,122.76,0.7672
ENG-01062,2025-02-01,160.0,88.1,0.5506
ENG-01063,2024-04-01,160.0,144.32,0.902
ENG-01063,2024-05-01,160.0,120.31,0.7519
ENG-01063,2024-06-01,160.0,122.44,0.7652
ENG-01063,2024-07-01,160.0,106.53,0.6658
ENG-01063,2024-08-01,160.0,124.22,0.7764
ENG-01063,2024-09-01,160.0,85.98,0.5374
ENG-01063,2024-10-01,160.0,109.68,0.6855
ENG-01063,2024-11-01,160.0,113.88,0.7117
ENG-01064,2026-07-01,160.0,107.04,0.669
ENG-01064,2026-08-01,160.0,92.09,0.5756
ENG-01065,2024-11-01,160.0,113.53,0.7095
ENG-01065,2024-12-01,160.0,82.83,0.5177
ENG-01065,2025-01-01,160.0,105.78,0.6611
ENG-01065,2025-02-01,160.0,119.2,0.745
ENG-01065,2025-03-01,160.0,110.2,0.6887
ENG-01065,2025-04-01,160.0,120.39,0.7525
ENG-01065,2025-05-01,160.0,124.63,0.7789
ENG-01065,2025-06-01,160.0,127.95,0.7997
ENG-01065,2025-07-01,160.0,138.26,0.8641
ENG-01066,2025-05-01,160.0,133.48,0.8343
ENG-01066,2025-06-01,160.0,144.53,0.9033
ENG-01066,2025-07-01,160.0,95.73,0.5983
ENG-01066,2025-08-01,160.0,86.52,0.5408
ENG-01066,2025-09-01,160.0,97.65,0.6103
ENG-01066,2025-10-01,160.0,112.48,0.703
ENG-01066,2025-11-01,160.0,160.37,1.0023
ENG-01066,2025-12-01,160.0,118.72,0.742
ENG-01067,2026-07-01,160.0,116.02,0.7251
ENG-01067,2026-08-01,160.0,121.42,0.7588
ENG-01068,2024-09-01,160.0,120.11,0.7507
ENG-01068,2024-10-01,160.0,139.59,0.8724
ENG-01068,2024-11-01,160.0,129.76,0.811
ENG-01068,2024-12-01,160.0,118.32,0.7395
ENG-01068,2025-01-01,160.0,102.49,0.6405
ENG-01068,2025-02-01,160.0,108.49,0.6781
ENG-01068,2025-03-01,160.0,82.62,0.5164
ENG-01068,2025-04-01,160.0,130.57,0.816
ENG-01068,2025-05-01,160.0,103.63,0.6477
ENG-01068,2025-06-01,160.0,102.33,0.6396
ENG-01069,2026-07-01,160.0,110.53,0.6908
ENG-01069,2026-08-01,160.0,135.68,0.848
ENG-01069,2026-09-01,160.0,85.9,0.5369
ENG-01069,2026-10-01,160.0,72.82,0.4551
ENG-01069,2026-11-01,160.0,77.93,0.487
ENG-01070,2025-12-01,160.0,118.66,0.7416
ENG-01070,2026-01-01,160.0,86.19,0.5387
ENG-01070,2026-02-01,160.0,87.01,0.5438
ENG-01070,2026-03-01,160.0,102.3,0.6394
ENG-01070,2026-04-01,160.0,98.43,0.6152
ENG-01070,2026-05-01,160.0,92.09,0.5756
ENG-01070,2026-06-01,160.0,100.71,0.6294
ENG-01071,2024-02-01,160.0,115.28,0.7205
ENG-01071,2024-03-01,160.0,114.94,0.7184
ENG-01071,2024-04-01,160.0,89.46,0.5591
ENG-01071,2024-05-01,160.0,103.7,0.6481
ENG-01071,2024-06-01,160.0,76.95,0.481
ENG-01071,2024-07-01,160.0,75.01,0.4688
ENG-01072,2025-12-01,160.0,125.54,0.7846
ENG-01072,2026-01-01,160.0,114.65,0.7165
ENG-01072,2026-02-01,160.0,102.61,0.6413
ENG-01072,2026-03-01,160.0,126.12,0.7882
ENG-01072,2026-04-01,160.0,92.08,0.5755
ENG-01072,2026-05-01,160.0,131.48,0.8217
ENG-01072,2026-06-01,160.0,110.92,0.6932
ENG-01072,2026-07-01,160.0,128.6,0.8038
ENG-01072,2026-08-01,160.0,101.2,0.6325
ENG-01073,2025-11-01,160.0,94.95,0.5934
ENG-01073,2025-12-01,160.0,123.77,0.7736
ENG-01073,2026-01-01,160.0,103.12,0.6445
ENG-01073,2026-02-01,160.0,129.17,0.8073
ENG-01073,2026-03-01,160.0,124.63,0.7789
ENG-01073,2026-04-01,160.0,93.23,0.5827
ENG-01073,2026-05-01,160.0,101.77,0.636
ENG-01073,2026-06-01,160.0,105.48,0.6592
ENG-01073,2026-07-01,160.0,83.27,0.5204
ENG-01073,2026-08-01,160.0,95.42,0.5964
ENG-01074,2025-05-01,160.0,135.3,0.8456
ENG-01074,2025-06-01,160.0,80.3,0.5019
ENG-01074,2025-07-01,160.0,112.18,0.7011
ENG-01074,2025-08-01,160.0,106.28,0.6642
ENG-01074,2025-09-01,160.0,116.07,0.7254
ENG-01074,2025-10-01,160.0,107.6,0.6725
ENG-01074,2025-11-01,160.0,111.89,0.6993
ENG-01074,2025-12-01,160.0,105.85,0.6615
ENG-01074,2026-01-01,160.0,103.31,0.6457
ENG-01074,2026-02-01,160.0,125.27,0.783
ENG-01074,2026-03-01,160.0,145.81,0.9113
ENG-01074,2026-04-01,160.0,100.97,0.631
ENG-01074,2026-05-01,160.0,95.95,0.5997
ENG-01075,2025-06-01,160.0,99.48,0.6217
ENG-01075,2025-07-01,160.0,114.2,0.7138
ENG-01075,2025-08-01,160.0,94.47,0.5904
ENG-01075,2025-09-01,160.0,127.79,0.7987
ENG-01075,2025-10-01,160.0,85.88,0.5368
ENG-01075,2025-11-01,160.0,118.11,0.7382
ENG-01075,2025-12-01,160.0,96.91,0.6057
ENG-01075,2026-01-01,160.0,89.95,0.5622
ENG-01075,2026-02-01,160.0,117.64,0.7352
ENG-01076,2025-09-01,160.0,78.7,0.4919
ENG-01076,2025-10-01,160.0,103.63,0.6477
ENG-01076,2025-11-01,160.0,107.22,0.6702
ENG-01076,2025-12-01,160.0,127.79,0.7987
ENG-01076,2026-01-01,160.0,76.0,0.475
ENG-01076,2026-02-01,160.0,115.66,0.7229
ENG-01076,2026-03-01,160.0,101.34,0.6334
ENG-01077,2025-03-01,160.0,115.08,0.7193
ENG-01077,2025-04-01,160.0,102.85,0.6428
ENG-01077,2025-05-01,160.0,87.24,0.5453
ENG-01077,2025-06-01,160.0,129.8,0.8113
ENG-01077,2025-07-01,160.0,87.53,0.5471
ENG-01077,2025-08-01,160.0,102.81,0.6426
ENG-01077,2025-09-01,160.0,101.85,0.6366
ENG-01077,2025-10-01,160.0,94.83,0.5927
ENG-01077,2025-11-01,160.0,107.13,0.6695
ENG-01077,2025-12-01,160.0,89.32,0.5582
ENG-01078,2025-03-01,160.0,116.64,0.729
ENG-01078,2025-04-01,160.0,104.07,0.6504
ENG-01078,2025-05-01,160.0,106.89,0.6681
ENG-01078,2025-06-01,160.0,98.75,0.6172
ENG-01078,2025-07-01,160.0,101.67,0.6354
ENG-01078,2025-08-01,160.0,106.31,0.6645
ENG-01078,2025-09-01,160.0,103.64,0.6477
ENG-01078,2025-10-01,160.0,79.66,0.4979
ENG-01078,2025-11-01,160.0,80.42,0.5026
ENG-01078,2025-12-01,160.0,95.34,0.5959
ENG-01078,2026-01-01,160.0,89.66,0.5604
ENG-01079,2026-08-01,160.0,94.71,0.5919
ENG-01079,2026-09-01,160.0,109.17,0.6823
ENG-01079,2026-10-01,160.0,100.97,0.6311
ENG-01079,2026-11-01,160.0,122.99,0.7687
ENG-01079,2026-12-01,160.0,94.09,0.5881
ENG-01079,2027-01-01,160.0,98.51,0.6157
ENG-01080,2026-07-01,160.0,143.72,0.8983
ENG-01080,2026-08-01,160.0,83.1,0.5194
ENG-01081,2025-01-01,160.0,101.2,0.6325
ENG-01081,2025-02-01,160.0,88.65,0.5541
ENG-01081,2025-03-01,160.0,93.6,0.585
ENG-01081,2025-04-01,160.0,117.01,0.7313
ENG-01081,2025-05-01,160.0,98.1,0.6132
ENG-01081,2025-06-01,160.0,136.17,0.8511
ENG-01081,2025-07-01,160.0,92.41,0.5775
ENG-01081,2025-08-01,160.0,97.2,0.6075
ENG-01081,2025-09-01,160.0,137.06,0.8566
ENG-01082,2024-05-01,160.0,84.8,0.53
ENG-01082,2024-06-01,160.0,129.75,0.8109
ENG-01082,2024-07-01,160.0,87.27,0.5454
ENG-01082,2024-08-01,160.0,118.88,0.743
ENG-01082,2024-09-01,160.0,95.78,0.5986
ENG-01082,2024-10-01,160.0,126.36,0.7898
ENG-01082,2024-11-01,160.0,101.99,0.6374
ENG-01082,2024-12-01,160.0,101.37,0.6336
ENG-01082,2025-01-01,160.0,98.75,0.6172
ENG-01082,2025-02-01,160.0,87.36,0.546
ENG-01083,2024-06-01,160.0,96.21,0.6013
ENG-01083,2024-07-01,160.0,104.07,0.6505
ENG-01083,2024-08-01,160.0,135.76,0.8485
ENG-01083,2024-09-01,160.0,99.54,0.6221
ENG-01083,2024-10-01,160.0,114.47,0.7155
ENG-01083,2024-11-01,160.0,110.71,0.6919
ENG-01083,2024-12-01,160.0,112.7,0.7044
ENG-01084,2026-06-01,160.0,121.3,0.7581
ENG-01084,2026-07-01,160.0,84.28,0.5267
ENG-01084,2026-08-01,160.0,120.91,0.7557
ENG-01085,2024-05-01,160.0,117.26,0.7329
ENG-01085,2024-06-01,160.0,78.57,0.4911
ENG-01085,2024-07-01,160.0,102.05,0.6378
ENG-01085,2024-08-01,160.0,102.55,0.641
ENG-01085,2024-09-01,160.0,116.19,0.7262
ENG-01085,2024-10-01,160.0,98.81,0.6176
ENG-01085,2024-11-01,160.0,107.59,0.6724
ENG-01085,2024-12-01,160.0,103.19,0.6449
ENG-01085,2025-01-01,160.0,116.55,0.7285
ENG-01085,2025-02-01,160.0,109.87,0.6867
ENG-01085,2025-03-01,160.0,100.64,0.629
ENG-01085,2025-04-01,160.0,80.22,0.5014
ENG-01086,2025-03-01,160.0,119.04,0.744
ENG-01086,2025-04-01,160.0,100.02,0.6251
ENG-01086,2025-05-01,160.0,127.92,0.7995
ENG-01086,2025-06-01,160.0,93.41,0.5838
ENG-01086,2025-07-01,160.0,95.53,0.597
ENG-01086,2025-08-01,160.0,126.03,0.7877
ENG-01086,2025-09-01,160.0,108.74,0.6796
ENG-01086,2025-10-01,160.0,111.59,0.6974
ENG-01086,2025-11-01,160.0,93.85,0.5866
ENG-01086,2025-12-01,160.0,134.08,0.838
ENG-01086,2026-01-01,160.0,122.73,0.7671
ENG-01086,2026-02-01,160.0,126.14,0.7884
ENG-01086,2026-03-01,160.0,83.81,0.5238
ENG-01087,2025-08-01,160.0,113.33,0.7083
ENG-01087,2025-09-01,160.0,131.47,0.8217
ENG-01087,2025-10-01,160.0,106.15,0.6634
ENG-01087,2025-11-01,160.0,100.05,0.6253
ENG-01087,2025-12-01,160.0,92.57,0.5785
ENG-01087,2026-01-01,160.0,111.79,0.6987
ENG-01087,2026-02-01,160.0,90.7,0.5669
ENG-01088,2026-06-01,160.0,117.0,0.7313
ENG-01088,2026-07-01,160.0,126.73,0.7921
ENG-01088,2026-08-01,160.0,106.26,0.6641
ENG-01089,2024-09-01,160.0,113.79,0.7112
ENG-01089,2024-10-01,160.0,89.89,0.5618
ENG-01089,2024-11-01,160.0,119.4,0.7463
ENG-01089,2024-12-01,160.0,86.02,0.5377
ENG-01089,2025-01-01,160.0,101.07,0.6317
ENG-01089,2025-02-01,160.0,108.44,0.6778
ENG-01089,2025-03-01,160.0,107.14,0.6696
ENG-01089,2025-04-01,160.0,115.62,0.7226
ENG-01089,2025-05-01,160.0,83.29,0.5206
ENG-01089,2025-06-01,160.0,89.28,0.558
ENG-01089,2025-07-01,160.0,120.11,0.7507
ENG-01090,2026-03-01,160.0,126.17,0.7886
ENG-01090,2026-04-01,160.0,124.46,0.7779
ENG-01090,2026-05-01,160.0,98.31,0.6144
ENG-01090,2026-06-01,160.0,109.16,0.6823
ENG-01090,2026-07-01,160.0,105.18,0.6573
ENG-01090,2026-08-01,160.0,79.87,0.4992
ENG-01091,2024-08-01,160.0,92.5,0.5781
ENG-01091,2024-09-01,160.0,77.93,0.4871
ENG-01091,2024-10-01,160.0,123.79,0.7737
ENG-01091,2024-11-01,160.0,117.58,0.7349
ENG-01091,2024-12-01,160.0,110.29,0.6893
ENG-01091,2025-01-01,160.0,106.3,0.6644
ENG-01091,2025-02-01,160.0,83.2,0.52
ENG-01091,2025-03-01,160.0,66.51,0.4157
ENG-01092,2024-11-01,160.0,97.07,0.6067
ENG-01092,2024-12-01,160.0,133.77,0.836
ENG-01092,2025-01-01,160.0,98.15,0.6135
ENG-01092,2025-02-01,160.0,138.72,0.867
ENG-01092,2025-03-01,160.0,90.41,0.565
ENG-01092,2025-04-01,160.0,120.97,0.7561
ENG-01092,2025-05-01,160.0,155.48,0.9718
ENG-01093,2025-05-01,160.0,95.03,0.5939
ENG-01093,2025-06-01,160.0,127.35,0.7959
ENG-01093,2025-07-01,160.0,99.27,0.6204
ENG-01093,2025-08-01,160.0,109.7,0.6857
ENG-01093,2025-09-01,160.0,141.54,0.8846
ENG-01093,2025-10-01,160.0,121.32,0.7583
ENG-01093,2025-11-01,160.0,99.27,0.6204
ENG-01093,2025-12-01,160.0,117.1,0.7319
ENG-01093,2026-01-01,160.0,105.97,0.6623
ENG-01093,2026-02-01,160.0,62.74,0.3921
ENG-01093,2026-03-01,160.0,143.52,0.897
ENG-01093,2026-04-01,160.0,116.41,0.7276
ENG-01094,2024-03-01,160.0,91.05,0.5691
ENG-01094,2024-04-01,160.0,126.06,0.7878
ENG-01094,2024-05-01,160.0,108.01,0.6751
ENG-01094,2024-06-01,160.0,105.68,0.6605
ENG-01094,2024-07-01,160.0,106.09,0.663
ENG-01094,2024-08-01,160.0,134.76,0.8422
ENG-01094,2024-09-01,160.0,123.08,0.7692
ENG-01094,2024-10-01,160.0,119.81,0.7488
ENG-01094,2024-11-01,160.0,93.92,0.587
ENG-01094,2024-12-01,160.0,71.53,0.4471
ENG-01095,2025-09-01,160.0,120.49,0.753
ENG-01095,2025-10-01,160.0,112.48,0.703
ENG-01095,2025-11-01,160.0,90.72,0.567
ENG-01095,2025-12-01,160.0,129.66,0.8104
ENG-01095,2026-01-01,160.0,103.14,0.6446
ENG-01095,2026-02-01,160.0,111.25,0.6953
ENG-01095,2026-03-01,160.0,99.89,0.6243
ENG-01096,2024-10-01,160.0,143.21,0.895
ENG-01096,2024-11-01,160.0,117.12,0.732
ENG-01096,2024-12-01,160.0,130.55,0.816
ENG-01096,2025-01-01,160.0,114.18,0.7136
ENG-01096,2025-02-01,160.0,88.53,0.5533
ENG-01096,2025-03-01,160.0,92.63,0.5789
ENG-01096,2025-04-01,160.0,66.19,0.4137
ENG-01097,2025-03-01,160.0,102.67,0.6417
ENG-01097,2025-04-01,160.0,99.2,0.62
ENG-01097,2025-05-01,160.0,99.32,0.6207
ENG-01097,2025-06-01,160.0,81.44,0.509
ENG-01097,2025-07-01,160.0,104.73,0.6546
ENG-01097,2025-08-01,160.0,72.48,0.453
ENG-01097,2025-09-01,160.0,123.46,0.7716
ENG-01097,2025-10-01,160.0,130.86,0.8179
ENG-01097,2025-11-01,160.0,109.98,0.6874
ENG-01097,2025-12-01,160.0,91.06,0.5691
ENG-01097,2026-01-01,160.0,100.37,0.6273
ENG-01097,2026-02-01,160.0,87.74,0.5484
ENG-01097,2026-03-01,160.0,133.24,0.8327
ENG-01098,2024-06-01,160.0,93.98,0.5874
ENG-01098,2024-07-01,160.0,88.66,0.5542
ENG-01098,2024-08-01,160.0,95.18,0.5949
ENG-01098,2024-09-01,160.0,84.08,0.5255
ENG-01098,2024-10-01,160.0,71.88,0.4492
ENG-01098,2024-11-01,160.0,133.34,0.8334
ENG-01098,2024-12-01,160.0,103.04,0.644
ENG-01098,2025-01-01,160.0,110.88,0.693
ENG-01098,2025-02-01,160.0,84.13,0.5258
ENG-01099,2024-04-01,160.0,122.44,0.7653
ENG-01099,2024-05-01,160.0,111.1,0.6944
ENG-01099,2024-06-01,160.0,89.39,0.5587
ENG-01099,2024-07-01,160.0,96.7,0.6044
ENG-01099,2024-08-01,160.0,75.09,0.4693
ENG-01099,2024-09-01,160.0,115.85,0.7241
ENG-01099,2024-10-01,160.0,77.83,0.4864
ENG-01100,2025-10-01,160.0,125.17,0.7823
ENG-01100,2025-11-01,160.0,90.24,0.564
ENG-01100,2025-12-01,160.0,102.46,0.6404
ENG-01100,2026-01-01,160.0,101.27,0.6329
ENG-01100,2026-02-01,160.0,112.38,0.7024
ENG-01100,2026-03-01,160.0,84.04,0.5252
ENG-01100,2026-04-01,160.0,92.67,0.5792
ENG-01101,2025-05-01,160.0,95.78,0.5986
ENG-01101,2025-06-01,160.0,116.01,0.7251
ENG-01101,2025-07-01,160.0,120.54,0.7534
ENG-01101,2025-08-01,160.0,95.02,0.5939
ENG-01101,2025-09-01,160.0,139.63,0.8727
ENG-01101,2025-10-01,160.0,92.73,0.5795
ENG-01101,2025-11-01,160.0,118.56,0.741
ENG-01102,2025-12-01,160.0,105.97,0.6623
ENG-01102,2026-01-01,160.0,85.36,0.5335
ENG-01102,2026-02-01,160.0,78.51,0.4907
ENG-01102,2026-03-01,160.0,127.15,0.7947
ENG-01102,2026-04-01,160.0,119.67,0.7479
ENG-01102,2026-05-01,160.0,96.63,0.6039
ENG-01102,2026-06-01,160.0,99.88,0.6242
ENG-01102,2026-07-01,160.0,97.85,0.6116
ENG-01102,2026-08-01,160.0,96.35,0.6022
ENG-01103,2026-07-01,160.0,133.91,0.8369
ENG-01103,2026-08-01,160.0,96.82,0.6051
ENG-01104,2024-04-01,160.0,93.13,0.5821
ENG-01104,2024-05-01,160.0,76.24,0.4765
ENG-01104,2024-06-01,160.0,108.68,0.6793
ENG-01104,2024-07-01,160.0,112.59,0.7037
ENG-01104,2024-08-01,160.0,116.24,0.7265
ENG-01104,2024-09-01,160.0,118.53,0.7408
ENG-01104,2024-10-01,160.0,108.48,0.678
ENG-01105,2026-01-01,160.0,67.23,0.4202
ENG-01105,2026-02-01,160.0,130.4,0.815
ENG-01105,2026-03-01,160.0,124.62,0.7789
ENG-01105,2026-04-01,160.0,117.01,0.7313
ENG-01105,2026-05-01,160.0,122.17,0.7636
ENG-01105,2026-06-01,160.0,98.86,0.6179
ENG-01105,2026-07-01,160.0,122.76,0.7672
ENG-01105,2026-08-01,160.0,87.57,0.5473
ENG-01106,2025-03-01,160.0,126.02,0.7876
ENG-01106,2025-04-01,160.0,126.85,0.7928
ENG-01106,2025-05-01,160.0,87.03,0.5439
ENG-01106,2025-06-01,160.0,95.09,0.5943
ENG-01106,2025-07-01,160.0,125.4,0.7838
ENG-01106,2025-08-01,160.0,103.92,0.6495
ENG-01106,2025-09-01,160.0,114.69,0.7168
ENG-01106,2025-10-01,160.0,101.08,0.6317
ENG-01106,2025-11-01,160.0,115.75,0.7235
ENG-01107,2025-05-01,160.0,93.25,0.5828
ENG-01107,2025-06-01,160.0,105.97,0.6623
ENG-01107,2025-07-01,160.0,111.51,0.6969
