engagement_id,source_date,sentiment_score,sentiment_label,issue_category
ENG-01017,2026-03-01,0.3612,Positive,GENERAL
ENG-01017,2026-04-01,0.4404,Positive,COLLABORATION
ENG-01017,2026-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01017,2026-06-01,0.4404,Positive,COLLABORATION
ENG-01017,2026-07-01,0.5106,Positive,COMMUNICATION
ENG-01017,2026-08-01,0.3612,Positive,GENERAL
ENG-01018,2025-09-01,0.3612,Positive,GENERAL
ENG-01018,2025-10-01,0.3612,Positive,GENERAL
ENG-01018,2025-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01018,2025-12-01,0.4404,Positive,COLLABORATION
ENG-01018,2026-01-01,0.4404,Positive,COLLABORATION
ENG-01018,2026-02-01,0.3612,Positive,GENERAL
ENG-01018,2026-03-01,0.5106,Positive,COMMUNICATION
ENG-01018,2026-04-01,-0.4767,Negative,TIMELINE
ENG-01018,2026-05-01,0.5106,Positive,COMMUNICATION
ENG-01018,2026-06-01,0.3612,Positive,GENERAL
ENG-01018,2026-07-01,0.0,Neutral,QUALITY
ENG-01018,2026-08-01,0.3612,Positive,GENERAL
ENG-01019,2026-03-01,0.5106,Positive,COMMUNICATION
ENG-01019,2026-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01019,2026-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01019,2026-06-01,0.4404,Positive,COLLABORATION
ENG-01019,2026-07-01,0.4404,Positive,COLLABORATION
ENG-01019,2026-08-01,0.3612,Positive,GENERAL
ENG-01020,2024-02-01,0.3612,Positive,GENERAL
ENG-01020,2024-03-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01020,2024-04-01,0.4404,Positive,COLLABORATION
ENG-01020,2024-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01020,2024-06-01,0.4404,Positive,COLLABORATION
ENG-01020,2024-07-01,0.3612,Positive,GENERAL
ENG-01020,2024-08-01,0.5106,Positive,COMMUNICATION
ENG-01021,2024-06-01,0.4404,Positive,COLLABORATION
ENG-01021,2024-07-01,0.3612,Positive,GENERAL
ENG-01021,2024-08-01,0.3612,Positive,GENERAL
ENG-01021,2024-09-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01021,2024-10-01,0.3612,Positive,GENERAL
ENG-01021,2024-11-01,0.3612,Positive,GENERAL
ENG-01021,2024-12-01,0.3612,Positive,GENERAL
ENG-01021,2025-01-01,0.4404,Positive,COLLABORATION
ENG-01022,2025-10-01,0.3612,Positive,GENERAL
ENG-01022,2025-11-01,0.5106,Positive,COMMUNICATION
ENG-01022,2025-12-01,0.5106,Positive,COMMUNICATION
ENG-01022,2026-01-01,0.5106,Positive,COMMUNICATION
ENG-01022,2026-02-01,0.3612,Positive,GENERAL
ENG-01022,2026-03-01,0.3612,Positive,GENERAL
ENG-01022,2026-04-01,0.3612,Positive,GENERAL
ENG-01022,2026-05-01,0.5106,Positive,COMMUNICATION
ENG-01022,2026-06-01,0.3612,Positive,GENERAL
ENG-01023,2026-01-01,0.3612,Positive,GENERAL
ENG-01023,2026-02-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01023,2026-03-01,0.4404,Positive,COLLABORATION
ENG-01023,2026-04-01,0.4404,Positive,COLLABORATION
ENG-01023,2026-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01023,2026-06-01,0.3612,Positive,GENERAL
ENG-01023,2026-07-01,0.4404,Positive,COLLABORATION
ENG-01023,2026-08-01,0.5106,Positive,COMMUNICATION
ENG-01024,2025-08-01,0.3612,Positive,GENERAL
ENG-01024,2025-09-01,0.3612,Positive,GENERAL
ENG-01024,2025-10-01,0.5106,Positive,COMMUNICATION
ENG-01024,2025-11-01,0.4404,Positive,COLLABORATION
ENG-01024,2025-12-01,0.5106,Positive,COMMUNICATION
ENG-01024,2026-01-01,0.5106,Positive,COMMUNICATION
ENG-01024,2026-02-01,0.3612,Positive,GENERAL
ENG-01024,2026-03-01,0.3612,Positive,GENERAL
ENG-01024,2026-04-01,0.5106,Positive,COMMUNICATION
ENG-01025,2026-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01025,2026-06-01,0.4404,Positive,COLLABORATION
ENG-01025,2026-07-01,0.4404,Positive,COLLABORATION
ENG-01025,2026-08-01,0.5106,Positive,COMMUNICATION
ENG-01026,2025-10-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01026,2025-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01026,2025-12-01,0.5106,Positive,COMMUNICATION
ENG-01026,2026-01-01,0.0,Neutral,DELIVERY
ENG-01026,2026-02-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-01027,2026-03-01,0.5106,Positive,COMMUNICATION
ENG-01027,2026-04-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-01027,2026-05-01,-0.4767,Negative,TIMELINE
ENG-01027,2026-06-01,0.0,Neutral,QUALITY
ENG-01027,2026-07-01,-0.3612,Negative,COLLABORATION
ENG-01028,2024-03-01,0.3612,Positive,GENERAL
ENG-01028,2024-04-01,0.4404,Positive,COLLABORATION
ENG-01028,2024-05-01,0.5106,Positive,COMMUNICATION
ENG-01028,2024-06-01,0.4404,Positive,COLLABORATION
ENG-01028,2024-07-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01028,2024-08-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01028,2024-09-01,0.3612,Positive,GENERAL
ENG-01029,2026-06-01,0.4404,Positive,COLLABORATION
ENG-01029,2026-07-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01029,2026-08-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01029,2026-09-01,0.4404,Positive,COLLABORATION
ENG-01029,2026-10-01,0.0,Neutral,QUALITY
ENG-01030,2025-04-01,0.5106,Positive,COMMUNICATION
ENG-01030,2025-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01030,2025-06-01,0.5106,Positive,COMMUNICATION
ENG-01030,2025-07-01,0.0,Neutral,DELIVERY
ENG-01030,2025-08-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-01031,2026-08-01,0.4404,Positive,COLLABORATION
ENG-01032,2025-03-01,0.4404,Positive,COLLABORATION
ENG-01032,2025-04-01,0.5106,Positive,COMMUNICATION
ENG-01032,2025-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01032,2025-06-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01032,2025-07-01,0.3612,Positive,GENERAL
ENG-01032,2025-08-01,0.5106,Positive,COMMUNICATION
ENG-01032,2025-09-01,0.5106,Positive,COMMUNICATION
ENG-01032,2025-10-01,0.5106,Positive,COMMUNICATION
ENG-01032,2025-11-01,0.3612,Positive,GENERAL
ENG-01032,2025-12-01,0.5106,Positive,COMMUNICATION
ENG-01032,2026-01-01,0.3612,Positive,GENERAL
ENG-01033,2025-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01033,2025-06-01,0.0,Neutral,DELIVERY
ENG-01033,2025-07-01,-0.4767,Negative,TIMELINE
ENG-01033,2025-08-01,0.0,Neutral,DELIVERY
ENG-01034,2026-07-01,0.0,Neutral,COMMUNICATION
ENG-01034,2026-08-01,0.0,Neutral,DELIVERY
ENG-01034,2026-09-01,0.4019,Positive,TECHNICAL_SKILL
ENG-01034,2026-10-01,0.4588,Positive,AVAILABILITY
ENG-01035,2025-05-01,0.3612,Positive,GENERAL
ENG-01035,2025-06-01,0.5106,Positive,COMMUNICATION
ENG-01035,2025-07-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01035,2025-08-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01035,2025-09-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01035,2025-10-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01035,2025-11-01,0.4404,Positive,COLLABORATION
ENG-01035,2025-12-01,0.5106,Positive,COMMUNICATION
ENG-01035,2026-01-01,0.4404,Positive,COLLABORATION
ENG-01035,2026-02-01,0.4404,Positive,COLLABORATION
ENG-01035,2026-03-01,0.3612,Positive,GENERAL
ENG-01036,2024-01-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01036,2024-02-01,0.5106,Positive,COMMUNICATION
ENG-01036,2024-03-01,0.4588,Positive,AVAILABILITY
ENG-01036,2024-04-01,-0.3612,Negative,COLLABORATION
ENG-01037,2025-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01037,2025-05-01,0.5106,Positive,COMMUNICATION
ENG-01037,2025-06-01,0.5106,Positive,COMMUNICATION
ENG-01037,2025-07-01,0.5106,Positive,COMMUNICATION
ENG-01037,2025-08-01,0.5106,Positive,COMMUNICATION
ENG-01037,2025-09-01,0.4404,Positive,COLLABORATION
ENG-01037,2025-10-01,0.0,Neutral,QUALITY
ENG-01038,2024-09-01,0.4404,Positive,COLLABORATION
ENG-01038,2024-10-01,0.5106,Positive,COMMUNICATION
ENG-01038,2024-11-01,0.5106,Positive,COMMUNICATION
ENG-01038,2024-12-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01038,2025-01-01,0.5106,Positive,COMMUNICATION
ENG-01038,2025-02-01,0.3612,Positive,GENERAL
ENG-01038,2025-03-01,0.5106,Positive,COMMUNICATION
ENG-01038,2025-04-01,0.3612,Positive,GENERAL
ENG-01038,2025-05-01,0.3612,Positive,GENERAL
ENG-01038,2025-06-01,0.4404,Positive,COLLABORATION
ENG-01038,2025-07-01,0.3612,Positive,GENERAL
ENG-01039,2025-11-01,0.3612,Positive,GENERAL
ENG-01039,2025-12-01,0.5106,Positive,COMMUNICATION
ENG-01039,2026-01-01,0.3612,Positive,GENERAL
ENG-01039,2026-02-01,0.5106,Positive,COMMUNICATION
ENG-01039,2026-03-01,0.3612,Positive,GENERAL
ENG-01039,2026-04-01,0.5106,Positive,COMMUNICATION
ENG-01039,2026-05-01,0.5106,Positive,COMMUNICATION
ENG-01039,2026-06-01,0.4404,Positive,COLLABORATION
ENG-01039,2026-07-01,0.4404,Positive,COLLABORATION
ENG-01039,2026-08-01,0.5106,Positive,COMMUNICATION
ENG-01040,2024-03-01,0.3612,Positive,GENERAL
ENG-01040,2024-04-01,0.3612,Positive,GENERAL
ENG-01040,2024-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01040,2024-06-01,0.4404,Positive,COLLABORATION
ENG-01040,2024-07-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01040,2024-08-01,0.3612,Positive,GENERAL
ENG-01040,2024-09-01,0.4404,Positive,COLLABORATION
ENG-01040,2024-10-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01040,2024-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01040,2024-12-01,0.3612,Positive,GENERAL
ENG-01040,2025-01-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01041,2024-02-01,0.5106,Positive,COMMUNICATION
ENG-01041,2024-03-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01041,2024-04-01,0.4404,Positive,COLLABORATION
ENG-01041,2024-05-01,0.4404,Positive,COLLABORATION
ENG-01041,2024-06-01,0.4404,Positive,COLLABORATION
ENG-01041,2024-07-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01041,2024-08-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01042,2024-05-01,0.3612,Positive,GENERAL
ENG-01042,2024-06-01,0.3612,Positive,GENERAL
ENG-01042,2024-07-01,0.3612,Positive,GENERAL
ENG-01042,2024-08-01,0.4404,Positive,COLLABORATION
ENG-01042,2024-09-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01042,2024-10-01,0.4404,Positive,COLLABORATION
ENG-01042,2024-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01042,2024-12-01,0.3612,Positive,GENERAL
ENG-01042,2025-01-01,0.5106,Positive,COMMUNICATION
ENG-01043,2024-10-01,0.0,Neutral,DELIVERY
ENG-01043,2024-11-01,0.4588,Positive,AVAILABILITY
ENG-01043,2024-12-01,0.4019,Positive,TECHNICAL_SKILL
ENG-01043,2025-01-01,-0.4767,Negative,TIMELINE
ENG-01043,2025-02-01,0.0,Neutral,COMMUNICATION
ENG-01043,2025-03-01,-0.4767,Negative,TIMELINE
ENG-01043,2025-04-01,0.0,Neutral,DELIVERY
ENG-01043,2025-05-01,0.0,Neutral,QUALITY
ENG-01043,2025-06-01,0.4019,Positive,TECHNICAL_SKILL
ENG-01043,2025-07-01,-0.4767,Negative,TIMELINE
ENG-01043,2025-08-01,0.0,Neutral,DELIVERY
ENG-01043,2025-09-01,-0.4767,Negative,TIMELINE
ENG-01043,2025-10-01,0.0,Neutral,QUALITY
ENG-01044,2024-02-01,0.3612,Positive,GENERAL
ENG-01044,2024-03-01,0.4404,Positive,COLLABORATION
ENG-01044,2024-04-01,0.5106,Positive,COMMUNICATION
ENG-01044,2024-05-01,0.5106,Positive,COMMUNICATION
ENG-01044,2024-06-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01044,2024-07-01,0.4404,Positive,COLLABORATION
ENG-01044,2024-08-01,0.5106,Positive,COMMUNICATION
ENG-01044,2024-09-01,0.3612,Positive,GENERAL
ENG-01044,2024-10-01,-0.4767,Negative,TIMELINE
ENG-01045,2024-06-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01045,2024-07-01,0.5106,Positive,COMMUNICATION
ENG-01045,2024-08-01,0.5106,Positive,COMMUNICATION
ENG-01045,2024-09-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01045,2024-10-01,0.3612,Positive,GENERAL
ENG-01045,2024-11-01,0.5106,Positive,COMMUNICATION
ENG-01045,2024-12-01,0.5106,Positive,COMMUNICATION
ENG-01045,2025-01-01,0.3612,Positive,GENERAL
ENG-01045,2025-02-01,0.5106,Positive,COMMUNICATION
ENG-01046,2026-02-01,-0.4767,Negative,TIMELINE
ENG-01046,2026-03-01,0.0,Neutral,DELIVERY
ENG-01046,2026-04-01,0.0,Neutral,DELIVERY
ENG-01046,2026-05-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-01046,2026-06-01,0.0,Neutral,COMMUNICATION
ENG-01046,2026-07-01,0.0,Neutral,COMMUNICATION
ENG-01046,2026-08-01,0.0,Neutral,DELIVERY
ENG-01047,2024-01-01,0.3612,Positive,GENERAL
ENG-01047,2024-02-01,0.3612,Positive,GENERAL
ENG-01047,2024-03-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01047,2024-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01047,2024-05-01,0.4404,Positive,COLLABORATION
ENG-01047,2024-06-01,0.4404,Positive,COLLABORATION
ENG-01047,2024-07-01,0.3612,Positive,GENERAL
ENG-01048,2024-09-01,0.3612,Positive,GENERAL
ENG-01048,2024-10-01,0.3612,Positive,GENERAL
ENG-01048,2024-11-01,0.3612,Positive,GENERAL
ENG-01048,2024-12-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01048,2025-01-01,0.4019,Positive,TECHNICAL_SKILL
ENG-01048,2025-02-01,0.5106,Positive,COMMUNICATION
ENG-01048,2025-03-01,0.5106,Positive,COMMUNICATION
ENG-01048,2025-04-01,0.5106,Positive,COMMUNICATION
ENG-01048,2025-05-01,0.3612,Positive,GENERAL
ENG-01048,2025-06-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01048,2025-07-01,0.3612,Positive,GENERAL
ENG-01049,2026-07-01,0.3612,Positive,GENERAL
ENG-01049,2026-08-01,0.4404,Positive,COLLABORATION
ENG-01049,2026-09-01,0.0,Neutral,COMMUNICATION
ENG-01049,2026-10-01,-0.4767,Negative,TIMELINE
ENG-01049,2026-11-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-01050,2024-02-01,0.4404,Positive,COLLABORATION
ENG-01050,2024-03-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01050,2024-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01050,2024-05-01,0.5106,Positive,COMMUNICATION
ENG-01050,2024-06-01,0.4404,Positive,COLLABORATION
ENG-01050,2024-07-01,0.4404,Positive,COLLABORATION
ENG-01050,2024-08-01,0.3612,Positive,GENERAL
ENG-01050,2024-09-01,0.4404,Positive,COLLABORATION
ENG-01050,2024-10-01,0.4404,Positive,COLLABORATION
ENG-01050,2024-11-01,0.3612,Positive,GENERAL
ENG-01050,2024-12-01,0.3612,Positive,GENERAL
ENG-01050,2025-01-01,0.3612,Positive,GENERAL
ENG-01051,2026-02-01,0.3612,Positive,GENERAL
ENG-01051,2026-03-01,0.4404,Positive,COLLABORATION
ENG-01051,2026-04-01,0.3612,Positive,GENERAL
ENG-01051,2026-05-01,0.5106,Positive,COMMUNICATION
ENG-01051,2026-06-01,0.4404,Positive,COLLABORATION
ENG-01051,2026-07-01,0.0,Neutral,DELIVERY
ENG-01051,2026-08-01,0.4019,Positive,TECHNICAL_SKILL
ENG-01051,2026-09-01,0.0,Neutral,COMMUNICATION
ENG-01052,2025-01-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01052,2025-02-01,0.3612,Positive,GENERAL
ENG-01052,2025-03-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01052,2025-04-01,0.5106,Positive,COMMUNICATION
ENG-01052,2025-05-01,0.0,Neutral,DELIVERY
ENG-01052,2025-06-01,0.4588,Positive,AVAILABILITY
ENG-01052,2025-07-01,0.0,Neutral,COMMUNICATION
ENG-01053,2024-12-01,0.0,Neutral,COMMUNICATION
ENG-01053,2025-01-01,0.0,Neutral,QUALITY
ENG-01053,2025-02-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-01053,2025-03-01,0.0,Neutral,QUALITY
ENG-01053,2025-04-01,-0.4767,Negative,TIMELINE
ENG-01054,2025-12-01,0.4404,Positive,COLLABORATION
ENG-01054,2026-01-01,0.4404,Positive,COLLABORATION
ENG-01054,2026-02-01,0.3612,Positive,GENERAL
ENG-01054,2026-03-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01054,2026-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01054,2026-05-01,0.5106,Positive,COMMUNICATION
ENG-01054,2026-06-01,0.3612,Positive,GENERAL
ENG-01054,2026-07-01,0.4404,Positive,COLLABORATION
ENG-01054,2026-08-01,0.3612,Positive,GENERAL
ENG-01055,2025-08-01,0.3612,Positive,GENERAL
ENG-01055,2025-09-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-01055,2025-10-01,-0.3612,Negative,COLLABORATION
ENG-01055,2025-11-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-01056,2024-10-01,0.4019,Positive,TECHNICAL_SKILL
ENG-01056,2024-11-01,0.4019,Positive,TECHNICAL_SKILL
ENG-01056,2024-12-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-01056,2025-01-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01056,2025-02-01,0.3612,Positive,GENERAL
ENG-01056,2025-03-01,0.4404,Positive,COLLABORATION
ENG-01056,2025-04-01,0.3612,Positive,GENERAL
ENG-01056,2025-05-01,0.5106,Positive,COMMUNICATION
ENG-01056,2025-06-01,0.3612,Positive,GENERAL
ENG-01056,2025-07-01,0.5106,Positive,COMMUNICATION
ENG-01056,2025-08-01,0.5106,Positive,COMMUNICATION
ENG-01056,2025-09-01,0.0,Neutral,QUALITY
ENG-01056,2025-10-01,0.3612,Positive,GENERAL
ENG-01057,2024-08-01,0.4404,Positive,COLLABORATION
ENG-01057,2024-09-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01057,2024-10-01,0.4404,Positive,COLLABORATION
ENG-01057,2024-11-01,0.5106,Positive,COMMUNICATION
ENG-01057,2024-12-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01057,2025-01-01,0.5106,Positive,COMMUNICATION
ENG-01057,2025-02-01,0.3612,Positive,GENERAL
ENG-01057,2025-03-01,0.4019,Positive,TECHNICAL_SKILL
ENG-01058,2025-10-01,0.5106,Positive,COMMUNICATION
ENG-01058,2025-11-01,0.4404,Positive,COLLABORATION
ENG-01058,2025-12-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01058,2026-01-01,0.3612,Positive,GENERAL
ENG-01058,2026-02-01,0.3612,Positive,GENERAL
ENG-01058,2026-03-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01058,2026-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01058,2026-05-01,0.4404,Positive,COLLABORATION
ENG-01058,2026-06-01,0.3612,Positive,GENERAL
ENG-01058,2026-07-01,0.3612,Positive,GENERAL
ENG-01058,2026-08-01,0.3612,Positive,GENERAL
ENG-01059,2026-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01059,2026-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01059,2026-06-01,0.3612,Positive,GENERAL
ENG-01059,2026-07-01,0.5106,Positive,COMMUNICATION
ENG-01059,2026-08-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01060,2024-11-01,0.5106,Positive,COMMUNICATION
ENG-01060,2024-12-01,0.4404,Positive,COLLABORATION
ENG-01060,2025-01-01,0.5106,Positive,COMMUNICATION
ENG-01060,2025-02-01,0.3612,Positive,GENERAL
ENG-01060,2025-03-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01060,2025-04-01,0.5106,Positive,COMMUNICATION
ENG-01060,2025-05-01,0.3612,Positive,GENERAL
ENG-01060,2025-06-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01061,2025-05-01,0.5106,Positive,COMMUNICATION
ENG-01061,2025-06-01,0.3612,Positive,GENERAL
ENG-01061,2025-07-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01061,2025-08-01,0.3612,Positive,GENERAL
ENG-01061,2025-09-01,0.0,Neutral,DELIVERY
ENG-01061,2025-10-01,0.0,Neutral,DELIVERY
ENG-01061,2025-11-01,-0.4767,Negative,TIMELINE
ENG-01061,2025-12-01,0.4019,Positive,TECHNICAL_SKILL
ENG-01062,2024-06-01,0.4404,Positive,COLLABORATION
ENG-01062,2024-07-01,0.3612,Positive,GENERAL
ENG-01062,2024-08-01,0.4404,Positive,COLLABORATION
ENG-01062,2024-09-01,0.4404,Positive,COLLABORATION
ENG-01062,2024-10-01,0.4404,Positive,COLLABORATION
ENG-01062,2024-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01062,2024-12-01,0.4404,Positive,COLLABORATION
ENG-01062,2025-01-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01062,2025-02-01,0.3612,Positive,GENERAL
ENG-01063,2024-04-01,0.3612,Positive,GENERAL
ENG-01063,2024-05-01,0.5106,Positive,COMMUNICATION
ENG-01063,2024-06-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01063,2024-07-01,0.4404,Positive,COLLABORATION
ENG-01063,2024-08-01,0.3612,Positive,GENERAL
ENG-01063,2024-09-01,0.5106,Positive,COMMUNICATION
ENG-01063,2024-10-01,0.5106,Positive,COMMUNICATION
ENG-01063,2024-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01064,2026-07-01,0.4404,Positive,COLLABORATION
ENG-01064,2026-08-01,0.4404,Positive,COLLABORATION
ENG-01065,2024-11-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01065,2024-12-01,0.4404,Positive,COLLABORATION
ENG-01065,2025-01-01,0.3612,Positive,GENERAL
ENG-01065,2025-02-01,0.5106,Positive,COMMUNICATION
ENG-01065,2025-03-01,0.5106,Positive,COMMUNICATION
ENG-01065,2025-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01065,2025-05-01,0.3612,Positive,GENERAL
ENG-01065,2025-06-01,0.5106,Positive,COMMUNICATION
ENG-01065,2025-07-01,0.3612,Positive,GENERAL
ENG-01066,2025-05-01,0.3612,Positive,GENERAL
ENG-01066,2025-06-01,0.5106,Positive,COMMUNICATION
ENG-01066,2025-07-01,0.3612,Positive,GENERAL
ENG-01066,2025-08-01,0.5106,Positive,COMMUNICATION
ENG-01066,2025-09-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01066,2025-10-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01066,2025-11-01,0.5106,Positive,COMMUNICATION
ENG-01066,2025-12-01,0.4404,Positive,COLLABORATION
ENG-01067,2026-07-01,0.4404,Positive,COLLABORATION
ENG-01067,2026-08-01,0.3612,Positive,GENERAL
ENG-01068,2024-09-01,0.4404,Positive,COLLABORATION
ENG-01068,2024-10-01,0.5106,Positive,COMMUNICATION
ENG-01068,2024-11-01,0.3612,Positive,GENERAL
ENG-01068,2024-12-01,0.5106,Positive,COMMUNICATION
ENG-01068,2025-01-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01068,2025-02-01,0.4404,Positive,COLLABORATION
ENG-01068,2025-03-01,0.3612,Positive,GENERAL
ENG-01068,2025-04-01,0.4404,Positive,COLLABORATION
ENG-01068,2025-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01068,2025-06-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01069,2026-07-01,0.5106,Positive,COMMUNICATION
ENG-01069,2026-08-01,-0.3612,Negative,COLLABORATION
ENG-01069,2026-09-01,-0.296,Negative,CLIENT_EXPECTATION
ENG-01069,2026-10-01,-0.3612,Negative,COLLABORATION
ENG-01069,2026-11-01,0.4588,Positive,AVAILABILITY
ENG-01070,2025-12-01,0.0,Neutral,DELIVERY
ENG-01070,2026-01-01,0.4588,Positive,AVAILABILITY
ENG-01070,2026-02-01,0.4019,Positive,TECHNICAL_SKILL
ENG-01070,2026-03-01,0.4588,Positive,AVAILABILITY
ENG-01070,2026-04-01,0.4588,Positive,AVAILABILITY
ENG-01070,2026-05-01,-0.3612,Negative,COLLABORATION
ENG-01070,2026-06-01,-0.3612,Negative,COLLABORATION
ENG-01071,2024-02-01,0.3612,Positive,GENERAL
ENG-01071,2024-03-01,0.4404,Positive,COLLABORATION
ENG-01071,2024-04-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01071,2024-05-01,0.3612,Positive,GENERAL
ENG-01071,2024-06-01,0.0,Neutral,DELIVERY
ENG-01071,2024-07-01,0.0,Neutral,QUALITY
ENG-01072,2025-12-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01072,2026-01-01,0.3612,Positive,GENERAL
ENG-01072,2026-02-01,0.3612,Positive,GENERAL
ENG-01072,2026-03-01,0.3612,Positive,GENERAL
ENG-01072,2026-04-01,0.3612,Positive,GENERAL
ENG-01072,2026-05-01,0.5106,Positive,COMMUNICATION
ENG-01072,2026-06-01,0.3612,Positive,GENERAL
ENG-01072,2026-07-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01072,2026-08-01,0.5106,Positive,COMMUNICATION
ENG-01073,2025-11-01,0.3612,Positive,GENERAL
ENG-01073,2025-12-01,0.3612,Positive,GENERAL
ENG-01073,2026-01-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01073,2026-02-01,0.3612,Positive,GENERAL
ENG-01073,2026-03-01,0.4404,Positive,COLLABORATION
ENG-01073,2026-04-01,0.4404,Positive,COLLABORATION
ENG-01073,2026-05-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01073,2026-06-01,0.5106,Positive,COMMUNICATION
ENG-01073,2026-07-01,0.5106,Positive,COMMUNICATION
ENG-01073,2026-08-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01074,2025-05-01,0.4404,Positive,COLLABORATION
ENG-01074,2025-06-01,0.6908,Positive,CLIENT_EXPECTATION
ENG-01074,2025-07-01,0.5106,Positive,COMMUNICATION
ENG-01074,2025-08-01,0.4404,Positive,COLLABORATION
ENG-01074,2025-09-01,0.3612,Positive,GENERAL
ENG-01074,2025-10-01,0.4404,Positive,COLLABORATION
