engagement_id,as_of_date,client_id,talent_id,role,risk_target,behs,performance_health,client_feedback_health,milestone_health,utilisation_health,sentiment_health,behs_delta,performance_health_delta,client_feedback_health_delta,milestone_health_delta,utilisation_health_delta,sentiment_health_delta,technical_score,delivery_score,communication_score,overall_score,feedback_rating,feedback_count,delay_days,delayed_milestones,milestone_count,utilisation,utilisation_delta,engagement_age_months,remaining_months,monthly_contract_value,contract_exposure
ENG-00983,2024-09-01,C-0010,T-0031,Data Scientist,0,69.35,72.47,74.0,80.49,69.09,49.85,1.9399999999999977,-1.7800000000000011,0.5699999999999932,3.1700000000000017,-4.109999999999999,11.280000000000001,70.33,74.62,65.62,75.01,3.7,1,3.0,0,1,0.6566,0.08079999999999998,5,4,1014152.56,4056610.24
ENG-00983,2024-10-01,C-0010,T-0031,Data Scientist,0,73.78,77.54,74.66,89.48,68.15,56.73,4.430000000000007,5.070000000000007,0.6599999999999966,8.990000000000009,-0.9399999999999977,6.8799999999999955,78.09,83.66,79.11,79.52,3.73,1,1.0,0,1,0.4874,-0.16919999999999996,6,3,1014152.56,3042457.68
ENG-00983,2024-11-01,C-0010,T-0031,Data Scientist,0,68.49,72.81,71.63,79.96,74.91,43.66,-5.290000000000006,-4.730000000000004,-3.030000000000001,-9.52000000000001,6.759999999999991,-13.07,72.78,69.28,72.47,74.19,3.58,1,3.0,0,1,0.7129,0.22549999999999998,7,2,1014152.56,2028305.12
ENG-00983,2024-12-01,C-0010,T-0031,Data Scientist,0,69.6,72.39,67.85,81.96,65.84,58.33,1.1099999999999994,-0.4200000000000017,-3.780000000000001,2.0,-9.069999999999993,14.670000000000002,73.07,66.76,73.8,73.19,3.39,1,3.0,0,1,0.6577,-0.05520000000000003,8,1,1014152.56,1014152.56
ENG-00983,2025-01-01,C-0010,T-0031,Data Scientist,0,72.01,75.58,77.82,90.81,68.51,45.57,2.410000000000011,3.1899999999999977,9.969999999999999,8.850000000000009,2.6700000000000017,-12.759999999999998,77.14,79.38,65.23,80.17,3.89,1,0.0,0,1,0.522,-0.13569999999999993,9,0,1014152.56,0.0
ENG-00984,2024-12-01,C-0035,T-0184,Analytics Engineer,0,82.08,86.23,86.37,87.89,72.27,74.16,0.0,0.0,0.0,0.0,0.0,0.0,84.26,83.39,80.9,86.69,4.32,1,2.0,0,1,0.5479,0.0,0,7,1763813.32,12346693.24
ENG-00984,2025-01-01,C-0035,T-0184,Analytics Engineer,0,84.3,87.77,90.88,83.71,77.28,79.25,2.219999999999999,1.539999999999992,4.509999999999991,-4.180000000000007,5.010000000000005,5.090000000000003,94.16,82.86,92.14,87.84,4.54,1,3.0,0,1,0.6291,0.08119999999999994,1,6,1763813.32,10582879.92
ENG-00984,2025-02-01,C-0035,T-0184,Analytics Engineer,0,77.4,85.95,86.69,69.18,76.96,65.98,-6.8999999999999915,-1.8199999999999932,-4.189999999999998,-14.529999999999987,-0.3200000000000074,-13.269999999999996,86.83,77.96,90.07,82.02,4.33,1,5.0,1,1,0.7295,0.10040000000000004,2,5,1763813.32,8819066.6
ENG-00984,2025-03-01,C-0035,T-0184,Analytics Engineer,0,84.29,86.06,97.53,98.29,76.11,60.96,6.890000000000001,0.10999999999999943,10.840000000000003,29.11,-0.8499999999999943,-5.020000000000003,82.02,91.18,83.68,93.13,4.88,1,0.0,0,1,0.5414,-0.18810000000000004,3,4,1763813.32,7055253.28
ENG-00984,2025-04-01,C-0035,T-0184,Analytics Engineer,0,77.44,76.72,94.16,80.32,71.99,62.82,-6.8500000000000085,-9.340000000000003,-3.3700000000000045,-17.970000000000013,-4.1200000000000045,1.8599999999999994,74.77,77.94,77.76,83.72,4.71,1,4.0,1,1,0.5211,-0.020299999999999985,4,3,1763813.32,5291439.96
ENG-00984,2025-05-01,C-0035,T-0184,Analytics Engineer,0,80.89,81.68,91.58,86.16,72.97,69.87,3.450000000000003,4.960000000000008,-2.5799999999999983,5.840000000000003,0.980000000000004,7.050000000000004,81.39,71.12,82.12,86.26,4.58,1,3.0,0,1,0.376,-0.1451,5,2,1763813.32,3527626.64
ENG-00984,2025-06-01,C-0035,T-0184,Analytics Engineer,0,81.2,85.62,96.23,79.13,72.86,68.95,0.3100000000000023,3.9399999999999977,4.650000000000006,-7.030000000000001,-0.10999999999999943,-0.9200000000000017,86.14,88.56,91.16,87.71,4.81,1,4.0,1,1,0.5122,0.1362,6,1,1763813.32,1763813.32
ENG-00984,2025-07-01,C-0035,T-0184,Analytics Engineer,0,82.86,87.33,83.49,100.0,69.22,69.7,1.6599999999999966,1.7099999999999937,-12.740000000000009,20.870000000000005,-3.6400000000000006,0.75,87.31,91.39,87.84,89.16,4.17,1,0.0,0,1,0.6855,0.1733,7,0,1763813.32,0.0
ENG-00985,2025-01-01,C-0060,T-0175,Data Analyst,0,77.98,83.46,86.11,79.55,73.8,64.54,0.0,0.0,0.0,0.0,0.0,0.0,87.02,82.2,83.42,83.41,4.31,1,3.0,0,1,0.6241,0.0,0,11,1004841.0,11053251.0
ENG-00985,2025-02-01,C-0060,T-0175,Data Analyst,0,84.68,83.48,89.16,91.51,81.89,76.97,6.700000000000003,0.020000000000010232,3.049999999999997,11.960000000000008,8.090000000000003,12.429999999999993,88.37,94.57,85.38,87.47,4.46,1,1.0,0,1,0.6865,0.06240000000000001,1,10,1004841.0,10048410.0
ENG-00985,2025-03-01,C-0060,T-0175,Data Analyst,0,77.98,74.47,81.32,100.0,75.68,58.74,-6.700000000000003,-9.010000000000005,-7.840000000000003,8.489999999999995,-6.209999999999994,-18.229999999999997,70.13,68.1,73.63,83.25,4.07,1,0.0,0,1,0.8282,0.14170000000000005,2,9,1004841.0,9043569.0
ENG-00985,2025-04-01,C-0060,T-0175,Data Analyst,1,75.04,78.58,79.24,94.34,71.4,49.84,-2.9399999999999977,4.109999999999999,-2.0799999999999983,-5.659999999999997,-4.280000000000001,-8.899999999999999,74.99,75.91,74.23,82.75,3.96,1,0.0,0,1,0.5915,-0.23670000000000002,3,8,1004841.0,8038728.0
ENG-00985,2025-05-01,C-0060,T-0175,Data Analyst,1,61.08,60.34,70.41,60.27,76.28,42.11,-13.960000000000008,-18.239999999999995,-8.829999999999998,-34.07,4.8799999999999955,-7.730000000000004,55.46,60.8,56.13,63.85,3.52,1,6.0,1,1,0.7118,0.12029999999999996,4,7,1004841.0,7033887.0
ENG-00985,2025-06-01,C-0060,T-0175,Data Analyst,1,60.53,62.19,63.39,69.59,66.92,41.74,-0.5499999999999972,1.8499999999999943,-7.019999999999996,9.32,-9.36,-0.36999999999999744,64.26,49.07,68.04,64.46,3.17,1,4.0,1,1,0.5873,-0.12449999999999994,5,6,1004841.0,6029046.0
ENG-00986,2026-05-01,C-0011,T-0261,Data Analyst,0,75.06,77.31,85.72,74.15,80.2,58.63,0.0,0.0,0.0,0.0,0.0,0.0,73.35,70.11,80.89,79.47,4.29,1,4.0,1,1,0.6624,0.0,0,10,2823937.72,28239377.200000003
ENG-00986,2026-06-01,C-0011,T-0261,Data Analyst,0,71.03,78.21,77.08,69.41,72.62,56.41,-4.030000000000001,0.8999999999999915,-8.64,-4.740000000000009,-7.579999999999998,-2.220000000000006,78.95,74.4,74.71,75.61,3.85,1,5.0,1,1,0.8247,0.1623,1,9,2823937.72,25415439.48
ENG-00986,2026-07-01,C-0011,T-0261,Data Analyst,0,72.24,77.26,80.29,64.11,76.88,62.55,1.2099999999999937,-0.9499999999999886,3.210000000000008,-5.299999999999997,4.259999999999991,6.140000000000001,81.01,71.36,86.52,75.03,4.01,1,6.0,1,1,0.5849,-0.2398,2,8,2823937.72,22591501.76
ENG-00986,2026-08-01,C-0011,T-0261,Data Analyst,0,67.87,71.44,64.82,82.69,69.57,50.34,-4.36999999999999,-5.820000000000007,-15.470000000000013,18.58,-7.310000000000002,-12.209999999999994,67.06,72.97,70.4,71.94,3.24,1,2.0,0,1,0.602,0.017100000000000004,3,7,2823937.72,19767564.040000003
ENG-00987,2026-02-01,C-0016,T-0133,Data Scientist,0,74.6,78.05,82.4,82.26,65.0,62.03,0.0,0.0,0.0,0.0,0.0,0.0,80.36,72.98,84.51,80.62,4.12,1,2.0,0,1,0.54,0.0,0,12,1706782.14,20481385.68
ENG-00987,2026-03-01,C-0016,T-0133,Data Scientist,0,74.16,74.19,81.59,96.42,65.32,51.06,-0.4399999999999977,-3.8599999999999994,-0.8100000000000023,14.159999999999997,0.3199999999999932,-10.969999999999999,76.98,63.94,78.03,82.34,4.08,1,0.0,0,1,0.6952,0.1552,1,11,1706782.14,18774603.54
ENG-00987,2026-04-01,C-0016,T-0133,Data Scientist,0,74.87,78.3,79.46,81.58,73.62,60.23,0.710000000000008,4.109999999999999,-2.1300000000000097,-14.840000000000003,8.300000000000011,9.169999999999995,92.97,83.11,79.5,79.53,3.97,1,2.0,0,1,0.5792,-0.11599999999999999,2,10,1706782.14,17067821.4
ENG-00987,2026-05-01,C-0016,T-0133,Data Scientist,0,73.36,78.8,80.22,77.86,65.64,61.01,-1.5100000000000051,0.5,0.7600000000000051,-3.719999999999999,-7.980000000000004,0.7800000000000011,78.71,70.96,86.45,79.06,4.01,1,3.0,0,1,0.482,-0.09720000000000006,3,9,1706782.14,15361039.26
ENG-00987,2026-06-01,C-0016,T-0133,Data Scientist,0,76.92,80.59,80.47,91.56,72.97,57.12,3.5600000000000023,1.7900000000000063,0.25,13.700000000000003,7.329999999999998,-3.8900000000000006,80.43,77.26,83.52,83.29,4.02,1,1.0,0,1,0.7737,0.29170000000000007,4,8,1706782.14,13654257.12
ENG-00987,2026-07-01,C-0016,T-0133,Data Scientist,0,74.59,86.18,85.02,69.92,73.39,55.24,-2.3299999999999983,5.590000000000003,4.549999999999997,-21.64,0.4200000000000017,-1.8799999999999955,90.29,74.68,83.11,81.71,4.25,1,4.0,1,1,0.512,-0.26170000000000004,5,7,1706782.14,11947474.979999999
ENG-00987,2026-08-01,C-0016,T-0133,Data Scientist,0,80.73,77.83,85.85,94.66,78.26,67.18,6.140000000000001,-8.350000000000009,0.8299999999999983,24.739999999999995,4.8700000000000045,11.940000000000005,77.89,71.63,79.66,84.84,4.29,1,0.0,0,1,0.6719,0.15990000000000004,6,6,1706782.14,10240692.84
ENG-00988,2024-08-01,C-0029,T-0232,AI Engineer,0,74.95,78.2,75.89,97.21,68.18,52.79,0.0,0.0,0.0,0.0,0.0,0.0,83.27,71.16,84.06,82.15,3.79,1,0.0,0,1,0.6854,0.0,0,12,1564422.99,18773075.88
ENG-00988,2024-09-01,C-0029,T-0232,AI Engineer,0,71.97,75.87,77.6,89.97,63.09,50.13,-2.980000000000004,-2.3299999999999983,1.7099999999999937,-7.239999999999995,-5.090000000000003,-2.6599999999999966,77.07,70.91,78.73,80.0,3.88,1,0.0,0,1,0.5565,-0.12890000000000001,1,11,1564422.99,17208652.89
ENG-00988,2024-10-01,C-0029,T-0232,AI Engineer,0,65.85,68.92,69.58,68.14,77.48,47.28,-6.1200000000000045,-6.950000000000003,-8.019999999999996,-21.83,14.39,-2.8500000000000014,68.02,66.52,62.35,68.96,3.48,1,4.0,1,1,0.7694,0.21289999999999998,2,10,1564422.99,15644229.9
ENG-00988,2024-11-01,C-0029,T-0232,AI Engineer,1,54.35,60.29,66.28,47.22,61.91,36.47,-11.499999999999993,-8.630000000000003,-3.299999999999997,-20.92,-15.570000000000007,-10.810000000000002,54.66,52.97,57.43,59.12,3.31,1,8.0,1,1,0.593,-0.1764,3,9,1564422.99,14079806.91
ENG-00988,2024-12-01,C-0029,T-0232,AI Engineer,1,48.61,61.97,55.22,37.94,65.59,23.24,-5.740000000000002,1.6799999999999997,-11.060000000000002,-9.280000000000001,3.680000000000007,-13.23,62.5,47.84,57.15,53.6,2.76,1,10.0,1,1,0.3962,-0.19679999999999997,4,8,1564422.99,12515383.92
ENG-00988,2025-01-01,C-0029,T-0232,AI Engineer,1,36.56,49.9,41.16,15.0,60.17,19.16,-12.049999999999997,-12.07,-14.060000000000002,-22.939999999999998,-5.420000000000002,-4.079999999999998,53.02,31.82,33.91,38.11,2.06,1,18.0,1,1,0.4083,0.0121,5,7,1564422.99,10950960.93
ENG-00989,2025-07-01,C-0012,T-0214,Data Analyst,0,76.16,82.24,73.15,92.73,74.21,56.44,0.0,0.0,0.0,0.0,0.0,0.0,81.39,76.82,85.35,81.68,3.66,1,0.0,0,1,0.6805,0.0,0,11,2818736.96,31006106.56
ENG-00989,2025-08-01,C-0012,T-0214,Data Analyst,0,70.19,75.4,72.85,70.06,71.96,59.8,-5.969999999999999,-6.839999999999989,-0.30000000000001137,-22.67,-2.25,3.3599999999999994,78.94,68.51,71.64,73.17,3.64,1,5.0,1,1,0.6503,-0.030200000000000005,1,10,2818736.96,28187369.6
ENG-00989,2025-09-01,C-0012,T-0214,Data Analyst,0,71.31,68.05,77.16,71.73,77.6,64.39,1.1200000000000045,-7.3500000000000085,4.310000000000002,1.6700000000000017,5.640000000000001,4.590000000000003,69.25,70.24,71.88,72.16,3.86,1,6.0,1,1,0.8273,0.17700000000000005,2,9,2818736.96,25368632.64
ENG-00989,2025-10-01,C-0012,T-0214,Data Analyst,0,70.61,67.71,71.31,92.13,76.1,47.9,-0.7000000000000028,-0.3400000000000034,-5.849999999999994,20.39999999999999,-1.5,-16.490000000000002,67.18,64.56,65.26,75.08,3.57,1,1.0,0,1,0.6654,-0.16190000000000004,3,8,2818736.96,22549895.68
ENG-00989,2025-11-01,C-0012,T-0214,Data Analyst,0,70.27,73.87,79.62,68.16,70.54,58.3,-0.3400000000000034,6.160000000000011,8.310000000000002,-23.97,-5.559999999999988,10.399999999999999,74.96,74.52,78.04,74.46,3.98,1,5.0,1,1,0.6366,-0.028799999999999937,4,7,2818736.96,19731158.72
ENG-00989,2025-12-01,C-0012,T-0214,Data Analyst,0,73.28,75.26,68.16,93.9,77.69,51.99,3.010000000000005,1.3900000000000006,-11.460000000000008,25.74000000000001,7.1499999999999915,-6.309999999999995,77.89,64.78,78.05,77.43,3.41,1,1.0,0,1,0.7084,0.07179999999999997,5,6,2818736.96,16912421.759999998
ENG-00989,2026-01-01,C-0012,T-0214,Data Analyst,0,70.85,73.72,79.95,71.79,80.26,50.17,-2.430000000000007,-1.5400000000000063,11.790000000000006,-22.11,2.5700000000000074,-1.8200000000000003,71.58,70.06,82.78,75.42,4.0,1,5.0,1,1,0.5835,-0.12490000000000001,6,5,2818736.96,14093684.8
ENG-00989,2026-02-01,C-0012,T-0214,Data Analyst,0,70.75,72.89,73.23,71.03,72.8,63.75,-0.09999999999999432,-0.8299999999999983,-6.719999999999999,-0.7600000000000051,-7.460000000000008,13.579999999999998,69.44,70.33,80.23,72.55,3.66,1,4.0,1,1,0.6763,0.0928,7,4,2818736.96,11274947.84
ENG-00989,2026-03-01,C-0012,T-0214,Data Analyst,0,74.8,77.64,79.47,94.04,62.44,56.63,4.049999999999997,4.75,6.239999999999995,23.010000000000005,-10.36,-7.119999999999997,86.16,74.69,77.39,82.38,3.97,1,0.0,0,1,0.5043,-0.17200000000000004,8,3,2818736.96,8456210.879999999
ENG-00989,2026-04-01,C-0012,T-0214,Data Analyst,0,71.62,79.34,78.25,80.34,71.06,47.07,-3.1799999999999926,1.7000000000000028,-1.2199999999999989,-13.700000000000003,8.620000000000005,-9.560000000000002,79.91,73.43,76.8,79.21,3.91,1,2.0,0,1,0.73,0.2257,9,2,2818736.96,5637473.92
ENG-00989,2026-05-01,C-0012,T-0214,Data Analyst,0,68.87,72.53,81.99,75.5,74.83,40.07,-2.75,-6.810000000000002,3.739999999999995,-4.840000000000003,3.769999999999996,-7.0,76.29,75.2,73.29,76.59,4.1,1,4.0,1,1,0.5568,-0.17320000000000002,10,1,2818736.96,2818736.96
ENG-00989,2026-06-01,C-0012,T-0214,Data Analyst,0,69.14,76.01,71.51,71.28,70.62,54.93,0.269999999999996,3.480000000000004,-10.47999999999999,-4.219999999999999,-4.209999999999994,14.86,81.14,74.46,72.17,73.26,3.58,1,5.0,1,1,0.4863,-0.07049999999999995,11,0,2818736.96,0.0
ENG-00990,2025-09-01,C-0040,T-0164,BI Developer,0,82.18,84.34,81.42,97.73,80.48,65.97,0.0,0.0,0.0,0.0,0.0,0.0,86.68,74.75,82.42,86.66,4.07,1,0.0,0,1,0.7449,0.0,0,9,2649306.72,23843760.48
ENG-00990,2025-10-01,C-0040,T-0164,BI Developer,0,83.28,82.49,89.4,94.44,73.34,74.47,1.0999999999999943,-1.8500000000000085,7.980000000000004,-3.2900000000000063,-7.140000000000001,8.5,78.26,80.49,87.54,87.89,4.47,1,1.0,0,1,0.7204,-0.024499999999999966,1,8,2649306.72,21194453.76
ENG-00990,2025-11-01,C-0040,T-0164,BI Developer,0,77.45,79.52,87.36,78.29,77.13,64.37,-5.829999999999998,-2.969999999999999,-2.0400000000000063,-16.14999999999999,3.789999999999992,-10.099999999999994,79.4,78.37,76.23,81.96,4.37,1,4.0,1,1,0.6869,-0.033500000000000085,2,7,2649306.72,18545147.040000003
ENG-00990,2025-12-01,C-0040,T-0164,BI Developer,0,80.78,83.07,91.08,92.55,76.48,59.06,3.3299999999999983,3.549999999999997,3.719999999999999,14.259999999999991,-0.6499999999999915,-5.310000000000002,82.77,73.37,76.75,88.24,4.55,1,2.0,0,1,0.6374,-0.04949999999999999,3,6,2649306.72,15895840.32
ENG-00990,2026-01-01,C-0040,T-0164,BI Developer,0,81.34,83.49,83.78,79.09,82.62,77.51,0.5600000000000023,0.4200000000000017,-7.299999999999997,-13.459999999999994,6.140000000000001,18.450000000000003,81.57,75.04,84.26,82.49,4.19,1,4.0,1,1,0.7608,0.12340000000000007,4,5,2649306.72,13246533.600000001
ENG-00990,2026-02-01,C-0040,T-0164,BI Developer,0,78.75,81.45,84.11,90.01,71.87,63.93,-2.5900000000000034,-2.039999999999992,0.3299999999999983,10.920000000000002,-10.75,-13.580000000000005,75.55,80.27,81.95,84.52,4.21,1,2.0,0,1,0.737,-0.023800000000000043,5,4,2649306.72,10597226.88
ENG-00990,2026-03-01,C-0040,T-0164,BI Developer,0,81.52,82.92,85.36,97.61,72.65,66.47,2.769999999999996,1.4699999999999989,1.25,7.599999999999994,0.7800000000000011,2.539999999999999,83.4,83.9,91.41,87.45,4.27,1,0.0,0,1,0.6703,-0.06669999999999998,6,3,2649306.72,7947920.16
ENG-00990,2026-04-01,C-0040,T-0164,BI Developer,0,81.12,79.85,76.23,99.49,82.58,68.12,-0.3999999999999915,-3.0700000000000074,-9.129999999999995,1.8799999999999955,9.929999999999993,1.6500000000000057,76.47,80.94,71.29,83.49,3.81,1,0.0,0,1,0.7502,0.07989999999999997,7,2,2649306.72,5298613.44
ENG-00990,2026-05-01,C-0040,T-0164,BI Developer,0,81.91,85.1,85.6,87.87,79.45,70.11,0.789999999999992,5.25,9.36999999999999,-11.61999999999999,-3.1299999999999955,1.9899999999999949,81.27,84.2,93.94,85.97,4.28,1,3.0,0,1,0.7091,-0.041100000000000025,8,1,2649306.72,2649306.72
ENG-00990,2026-06-01,C-0040,T-0164,BI Developer,0,83.47,85.96,89.55,100.0,75.78,63.5,1.5600000000000023,0.8599999999999994,3.950000000000003,12.129999999999995,-3.6700000000000017,-6.609999999999999,84.95,84.2,90.57,90.73,4.48,1,0.0,0,1,0.6085,-0.10059999999999991,9,0,2649306.72,0.0
ENG-00991,2026-01-01,C-0016,T-0349,AI Engineer,0,75.11,80.98,78.49,89.5,77.14,48.48,0.0,0.0,0.0,0.0,0.0,0.0,81.83,81.24,83.63,82.24,3.92,1,1.0,0,1,0.6968,0.0,0,12,782758.01,9393096.120000001
ENG-00991,2026-02-01,C-0016,T-0349,AI Engineer,1,72.96,79.06,77.25,89.79,62.56,52.02,-2.1500000000000057,-1.9200000000000017,-1.2399999999999949,0.29000000000000625,-14.579999999999998,3.5400000000000063,79.82,87.61,75.77,81.11,3.86,1,0.0,0,1,0.4884,-0.20839999999999997,1,11,782758.01,8610338.11
ENG-00991,2026-03-01,C-0016,T-0349,AI Engineer,1,68.58,71.18,65.19,80.19,74.3,52.83,-4.3799999999999955,-7.8799999999999955,-12.060000000000002,-9.600000000000009,11.739999999999995,0.8099999999999952,73.41,68.82,83.58,71.33,3.26,1,3.0,0,1,0.7363,0.24789999999999995,2,10,782758.01,7827580.1
ENG-00991,2026-04-01,C-0016,T-0349,AI Engineer,1,61.77,67.33,68.78,63.22,71.5,39.09,-6.809999999999995,-3.8500000000000085,3.5900000000000034,-16.97,-2.799999999999997,-13.739999999999995,65.79,66.05,62.05,66.81,3.44,1,6.0,1,1,0.6638,-0.07250000000000001,3,9,782758.01,7044822.09
ENG-00991,2026-05-01,C-0016,T-0349,AI Engineer,1,56.96,65.87,57.77,54.56,65.59,40.92,-4.810000000000002,-1.4599999999999937,-11.009999999999998,-8.659999999999997,-5.909999999999997,1.8299999999999983,60.85,60.55,58.5,60.21,2.89,1,7.0,1,1,0.7082,0.044400000000000106,4,8,782758.01,6262064.08
ENG-00992,2025-11-01,C-0008,T-0153,Data Scientist,0,75.78,77.86,83.11,80.99,74.99,61.21,0.0,0.0,0.0,0.0,0.0,0.0,78.9,67.18,85.84,80.48,4.16,1,3.0,0,1,0.8379,0.0,0,10,2674920.84,26749208.4
ENG-00992,2025-12-01,C-0008,T-0153,Data Scientist,0,72.78,75.33,80.92,80.41,73.1,53.61,-3.0,-2.530000000000001,-2.1899999999999977,-0.5799999999999983,-1.8900000000000006,-7.600000000000001,77.23,78.76,76.47,78.56,4.05,1,4.0,1,1,0.7812,-0.05669999999999997,1,9,2674920.84,24074287.56
ENG-00992,2026-01-01,C-0008,T-0153,Data Scientist,0,76.63,80.56,82.79,85.07,82.4,52.8,3.8499999999999943,5.230000000000004,1.8700000000000045,4.659999999999997,9.300000000000011,-0.8100000000000023,82.35,80.71,75.71,82.47,4.14,1,2.0,0,1,0.7538,-0.02739999999999998,2,8,2674920.84,21399366.72
ENG-00992,2026-02-01,C-0008,T-0153,Data Scientist,0,76.07,75.73,83.75,85.3,81.04,55.85,-0.5600000000000023,-4.829999999999998,0.9599999999999937,0.23000000000000398,-1.3599999999999994,3.0500000000000043,81.49,70.27,83.59,80.93,4.19,1,3.0,0,1,0.632,-0.12180000000000002,3,7,2674920.84,18724445.88
ENG-00992,2026-03-01,C-0008,T-0153,Data Scientist,0,78.1,82.32,77.39,90.4,70.94,66.61,2.030000000000001,6.589999999999989,-6.359999999999999,5.1000000000000085,-10.100000000000009,10.759999999999998,84.38,84.55,80.42,82.61,3.87,1,1.0,0,1,0.6036,-0.02839999999999998,4,6,2674920.84,16049525.04
ENG-00992,2026-04-01,C-0008,T-0153,Data Scientist,0,72.32,74.49,79.11,74.83,75.4,58.02,-5.780000000000001,-7.829999999999998,1.7199999999999989,-15.570000000000007,4.460000000000008,-8.589999999999996,82.53,71.95,71.81,76.19,3.96,1,4.0,1,1,0.7044,0.1008,5,5,2674920.84,13374604.2
ENG-00992,2026-05-01,C-0008,T-0153,Data Scientist,0,70.5,80.04,78.42,61.17,71.89,58.96,-1.8199999999999932,5.550000000000011,-0.6899999999999977,-13.659999999999997,-3.510000000000005,0.9399999999999977,85.69,82.18,82.63,74.75,3.92,1,6.0,1,1,0.7507,0.04630000000000001,6,4,2674920.84,10699683.36
ENG-00992,2026-06-01,C-0008,T-0153,Data Scientist,0,79.61,80.06,81.29,96.79,80.42,59.57,9.11,0.01999999999999602,2.8700000000000045,35.620000000000005,8.530000000000001,0.6099999999999994,78.54,85.84,79.77,84.67,4.06,1,0.0,0,1,0.7777,0.026999999999999913,7,3,2674920.84,8024762.52
ENG-00992,2026-07-01,C-0008,T-0153,Data Scientist,0,74.48,79.3,84.58,78.14,72.53,56.16,-5.1299999999999955,-0.7600000000000051,3.289999999999992,-18.650000000000006,-7.890000000000001,-3.4100000000000037,80.25,88.48,82.32,80.86,4.23,1,4.0,1,1,0.6655,-0.11219999999999997,8,2,2674920.84,5349841.68
ENG-00992,2026-08-01,C-0008,T-0153,Data Scientist,0,77.08,76.38,77.08,93.0,72.78,65.28,2.5999999999999943,-2.9200000000000017,-7.5,14.86,0.25,9.120000000000005,78.08,71.5,76.42,80.78,3.85,1,0.0,0,1,0.6503,-0.015199999999999991,9,1,2674920.84,2674920.84
ENG-00993,2024-11-01,C-0016,T-0383,Data Engineer,0,84.82,83.03,94.52,100.0,79.17,66.4,0.0,0.0,0.0,0.0,0.0,0.0,81.11,80.14,85.31,91.29,4.73,1,0.0,0,1,0.7116,0.0,0,11,2385812.45,26243936.950000003
ENG-00993,2024-12-01,C-0016,T-0383,Data Engineer,0,82.17,84.79,87.8,78.69,78.28,79.64,-2.6499999999999915,1.7600000000000051,-6.719999999999999,-21.310000000000002,-0.8900000000000006,13.239999999999995,83.63,83.2,90.47,84.32,4.39,1,5.0,1,1,0.8368,0.12519999999999998,1,10,2385812.45,23858124.5
ENG-00993,2025-01-01,C-0016,T-0383,Data Engineer,0,80.63,80.85,83.72,96.31,72.76,67.46,-1.5400000000000063,-3.940000000000012,-4.079999999999998,17.620000000000005,-5.519999999999996,-12.180000000000007,79.13,79.45,83.36,85.72,4.19,1,0.0,0,1,0.6846,-0.1522,2,9,2385812.45,21472312.05
ENG-00993,2025-02-01,C-0016,T-0383,Data Engineer,0,81.9,81.51,87.12,87.4,85.83,68.74,1.2700000000000102,0.6600000000000108,3.4000000000000057,-8.909999999999997,13.069999999999993,1.2800000000000011,80.33,81.49,85.82,84.94,4.36,1,3.0,0,1,0.9312,0.24660000000000004,3,8,2385812.45,19086499.6
ENG-00993,2025-03-01,C-0016,T-0383,Data Engineer,0,78.54,81.58,86.03,93.04,77.19,53.74,-3.3599999999999994,0.06999999999999318,-1.0900000000000034,5.640000000000001,-8.64,-14.999999999999993,78.1,81.57,74.1,86.0,4.3,1,0.0,0,1,0.7221,-0.20910000000000006,4,7,2385812.45,16700687.150000002
ENG-00993,2025-04-01,C-0016,T-0383,Data Engineer,0,80.67,76.54,88.95,92.3,84.45,63.08,2.1299999999999955,-5.039999999999992,2.9200000000000017,-0.7400000000000091,7.260000000000005,9.339999999999996,73.77,79.22,80.19,84.82,4.45,1,2.0,0,1,0.7644,0.042300000000000004,5,6,2385812.45,14314874.700000001
ENG-00993,2025-05-01,C-0016,T-0383,Data Engineer,0,85.8,83.29,91.48,100.0,78.43,74.6,5.1299999999999955,6.75,2.530000000000001,7.700000000000003,-6.019999999999996,11.519999999999996,81.86,83.55,93.69,90.33,4.57,1,0.0,0,1,0.61,-0.15439999999999998,6,5,2385812.45,11929062.25
ENG-00993,2025-06-01,C-0016,T-0383,Data Engineer,0,81.79,87.36,88.13,86.21,75.89,68.49,-4.009999999999991,4.069999999999993,-3.3500000000000085,-13.790000000000006,-2.5400000000000063,-6.109999999999999,80.2,85.5,96.94,87.34,4.41,1,3.0,0,1,0.6721,0.062100000000000044,7,4,2385812.45,9543249.8
ENG-00993,2025-07-01,C-0016,T-0383,Data Engineer,0,79.71,76.8,87.24,97.7,71.65,63.9,-2.0800000000000125,-10.560000000000002,-0.8900000000000006,11.490000000000009,-4.239999999999995,-4.589999999999996,70.81,87.08,87.94,85.68,4.36,1,0.0,0,1,0.5655,-0.10660000000000003,8,3,2385812.45,7157437.350000001
ENG-00993,2025-08-01,C-0016,T-0383,Data Engineer,0,84.7,83.58,86.71,99.95,77.71,74.1,4.990000000000009,6.780000000000001,-0.5300000000000011,2.25,6.059999999999988,10.199999999999996,83.63,71.22,89.2,88.77,4.34,1,0.0,0,1,0.5216,-0.04390000000000005,9,2,2385812.45,4771624.9
