engagement_id,as_of_date,monthly_contract_value,remaining_months,contract_exposure,risk_probability,risk_adjusted_exposure,client_name,client_id,talent_id,role
ENG-00654,2025-03-01,918881.49,3,2756644.4699999997,0.960108600155712,2646678.0632186844,Client 036,C-0036,T-0093,Data Scientist
ENG-00655,2025-11-01,1780180.54,0,0.0,0.0117996618901684,0.0,Client 037,C-0037,T-0131,Data Scientist
ENG-00656,2025-05-01,2439542.63,0,0.0,0.2199264335005426,0.0,Client 008,C-0008,T-0162,AI Engineer
ENG-00657,2026-02-01,2048792.27,0,0.0,0.0127776582334918,0.0,Client 017,C-0017,T-0061,Data Scientist
ENG-00658,2026-05-01,1638628.24,4,6554512.96,0.998712542294496,6546074.3017838225,Client 015,C-0015,T-0294,Data Engineer
ENG-00659,2025-07-01,1304622.46,0,0.0,0.048353926551195,0.0,Client 039,C-0039,T-0167,ML Engineer
ENG-00660,2025-05-01,2700071.34,3,8100214.02,0.993104185354414,8044356.445528503,Client 020,C-0020,T-0360,Analytics Engineer
ENG-00661,2026-04-01,1378830.96,0,0.0,0.078923326947861,0.0,Client 035,C-0035,T-0246,Data Engineer
ENG-00662,2025-03-01,943660.83,0,0.0,0.016315441636404,0.0,Client 044,C-0044,T-0222,Data Analyst
ENG-00663,2025-06-01,1830985.21,2,3661970.42,0.99286865424547,3635855.6427921182,Client 048,C-0048,T-0236,AI Engineer
ENG-00664,2027-02-01,769938.62,4,3079754.48,0.9484264306339156,2920920.548695211,Client 012,C-0012,T-0079,BI Developer
ENG-00665,2025-04-01,1539694.55,0,0.0,0.0009046267844676,0.0,Client 055,C-0055,T-0357,Analytics Engineer
ENG-00666,2025-04-01,1661339.92,0,0.0,5.1031121856139294e-05,0.0,Client 010,C-0010,T-0053,BI Developer
ENG-00667,2025-12-01,3514625.86,0,0.0,0.0311429555134689,0.0,Client 002,C-0002,T-0361,Analytics Engineer
ENG-00668,2026-08-01,1751406.2,1,1751406.2,0.0036085872682983,6320.102114938706,Client 003,C-0003,T-0500,BI Developer
ENG-00669,2025-08-01,1126365.34,3,3379096.0200000005,0.9999527296781978,3378936.289043735,Client 013,C-0013,T-0382,ML Engineer
ENG-00670,2025-10-01,1947835.47,0,0.0,0.0417021140776205,0.0,Client 053,C-0053,T-0228,Analytics Engineer
ENG-00671,2025-05-01,1633736.67,0,0.0,0.067173911298945,0.0,Client 013,C-0013,T-0158,Data Engineer
ENG-00672,2025-09-01,2132112.02,0,0.0,0.0063625009043063,0.0,Client 042,C-0042,T-0437,Analytics Engineer
ENG-00673,2026-10-01,2871595.95,3,8614787.850000001,0.9985408677538272,8602217.73525413,Client 026,C-0026,T-0129,Data Analyst
ENG-00674,2026-06-01,881671.06,0,0.0,0.054100860758313,0.0,Client 003,C-0003,T-0242,AI Engineer
ENG-00675,2025-07-01,1557503.94,0,0.0,0.2070305847116704,0.0,Client 027,C-0027,T-0386,Data Engineer
ENG-00676,2026-08-01,2175092.37,5,10875461.850000001,0.049420141926605,537466.8681443783,Client 002,C-0002,T-0462,Analytics Engineer
ENG-00677,2024-12-01,2607394.72,0,0.0,0.2977698465592568,0.0,Client 029,C-0029,T-0461,ML Engineer
ENG-00678,2026-08-01,1593133.69,5,7965668.449999999,0.0072957451860182,58115.487247504556,Client 034,C-0034,T-0044,ML Engineer
ENG-00679,2025-01-01,2755295.7,0,0.0,0.0287014989999221,0.0,Client 032,C-0032,T-0450,AI Engineer
ENG-00680,2025-03-01,948727.98,0,0.0,0.1371298458694979,0.0,Client 017,C-0017,T-0058,ML Engineer
ENG-00681,2026-11-01,1508146.25,2,3016292.5,0.9843185450602384,2968992.645076109,Client 046,C-0046,T-0293,Data Engineer
ENG-00682,2025-08-01,1714268.18,0,0.0,0.0112747704762509,0.0,Client 036,C-0036,T-0465,Data Analyst
ENG-00683,2025-09-01,1209465.35,2,2418930.7,0.9042476595301432,2187312.424040611,Client 016,C-0016,T-0328,Data Engineer
ENG-00684,2024-08-01,965348.14,4,3861392.56,0.9999522767088028,3861208.2816384328,Client 027,C-0027,T-0474,AI Engineer
ENG-00685,2026-04-01,2204508.64,0,0.0,0.0147693422122728,0.0,Client 007,C-0007,T-0173,Data Engineer
ENG-00686,2026-06-01,1270777.93,0,0.0,0.0046055129199539,0.0,Client 056,C-0056,T-0158,Data Engineer
ENG-00687,2025-02-01,957335.88,0,0.0,0.0014948991929112,0.0,Client 046,C-0046,T-0164,BI Developer
ENG-00688,2026-07-01,2388356.64,0,0.0,0.7998658202185681,0.0,Client 018,C-0018,T-0178,Data Analyst
ENG-00689,2025-12-01,2676789.01,2,5353578.02,0.99635971784847,5334089.48548697,Client 041,C-0041,T-0342,AI Engineer
ENG-00690,2025-03-01,1100838.31,0,0.0,0.0038283051640779,0.0,Client 041,C-0041,T-0227,Data Engineer
ENG-00691,2025-05-01,3315540.79,0,0.0,0.5139514945345283,0.0,Client 037,C-0037,T-0369,BI Developer
ENG-00692,2026-03-01,2198594.1,0,0.0,0.0918232175853495,0.0,Client 004,C-0004,T-0209,ML Engineer
ENG-00693,2024-12-01,999645.49,0,0.0,0.745801015535764,0.0,Client 053,C-0053,T-0154,Analytics Engineer
ENG-00694,2026-07-01,1429719.58,0,0.0,0.6864523044713133,0.0,Client 058,C-0058,T-0096,AI Engineer
ENG-00695,2026-04-01,1391603.78,0,0.0,0.0031676402164783,0.0,Client 059,C-0059,T-0276,Data Analyst
ENG-00696,2026-06-01,2120057.82,0,0.0,0.0180676443561944,0.0,Client 059,C-0059,T-0450,AI Engineer
ENG-00697,2026-04-01,2655073.23,2,5310146.46,0.9654023057059632,5126427.6361203585,Client 056,C-0056,T-0430,Data Analyst
ENG-00698,2024-09-01,2161244.26,2,4322488.52,0.4564009807782806,1972787.9999308584,Client 045,C-0045,T-0127,ML Engineer
ENG-00699,2026-01-01,913295.3,0,0.0,0.7179319823415853,0.0,Client 004,C-0004,T-0239,Analytics Engineer
ENG-00700,2025-06-01,2588635.37,4,10354541.48,0.9993822047213228,10348144.49316079,Client 028,C-0028,T-0353,Data Engineer
ENG-00701,2025-04-01,1122332.8,0,0.0,0.0102356633067832,0.0,Client 015,C-0015,T-0307,ML Engineer
ENG-00702,2026-08-01,1010540.25,6,6063241.5,0.0183310250743,111145.43196803636,Client 014,C-0014,T-0034,BI Developer
ENG-00703,2025-03-01,2075918.53,0,0.0,0.0016886261789568,0.0,Client 050,C-0050,T-0296,Data Engineer
ENG-00704,2025-07-01,781441.24,0,0.0,0.1013385443053842,0.0,Client 049,C-0049,T-0020,Analytics Engineer
ENG-00705,2026-08-01,2220258.14,10,22202581.400000002,0.1443487430570328,3204914.7177114557,Client 032,C-0032,T-0059,Data Engineer
ENG-00706,2024-12-01,1045479.98,2,2090959.96,0.9944483633116716,2079351.7099722384,Client 045,C-0045,T-0327,Data Engineer
ENG-00707,2026-02-01,1424487.67,2,2848975.34,0.9910028910804232,2823342.798556831,Client 008,C-0008,T-0052,Data Engineer
ENG-00708,2026-01-01,3344784.08,0,0.0,0.1140672193815697,0.0,Client 014,C-0014,T-0170,Data Analyst
ENG-00709,2026-04-01,1411879.63,0,0.0,0.4330280700276024,0.0,Client 052,C-0052,T-0295,Analytics Engineer
ENG-00710,2026-08-01,967234.9,4,3868939.6,0.0310038906685514,119952.180361629,Client 028,C-0028,T-0328,Data Engineer
ENG-00711,2025-10-01,1994883.49,0,0.0,0.0752939922582137,0.0,Client 033,C-0033,T-0223,AI Engineer
ENG-00712,2025-05-01,1793243.73,0,0.0,0.5409399039340702,0.0,Client 028,C-0028,T-0048,Analytics Engineer
ENG-00713,2026-06-01,875074.3,0,0.0,0.0229664445559091,0.0,Client 013,C-0013,T-0400,BI Developer
ENG-00714,2026-05-01,835368.46,0,0.0,0.8305757622298912,0.0,Client 050,C-0050,T-0475,BI Developer
ENG-00715,2025-06-01,1264651.03,0,0.0,0.0109165625537062,0.0,Client 046,C-0046,T-0445,Data Engineer
ENG-00716,2026-10-01,2254794.98,5,11273974.9,0.9743812614092022,10985149.884157686,Client 042,C-0042,T-0375,Analytics Engineer
ENG-00717,2025-08-01,2703767.84,0,0.0,0.1499166529524079,0.0,Client 022,C-0022,T-0202,Data Scientist
ENG-00718,2026-08-01,1014443.83,9,9129994.469999999,0.2168931791858284,1980233.526547332,Client 039,C-0039,T-0439,ML Engineer
ENG-00719,2025-06-01,1519636.77,0,0.0,0.0393248049253497,0.0,Client 058,C-0058,T-0245,ML Engineer
ENG-00720,2025-04-01,3547722.67,0,0.0,0.0976173939306439,0.0,Client 039,C-0039,T-0069,Data Scientist
ENG-00721,2026-01-01,1208758.74,0,0.0,0.0013488848511432,0.0,Client 030,C-0030,T-0426,Analytics Engineer
ENG-00722,2024-12-01,2965828.53,0,0.0,0.1072668240990055,0.0,Client 017,C-0017,T-0161,BI Developer
ENG-00723,2026-08-01,2695167.7,4,10780670.8,0.004577573260818,49349.3103877614,Client 032,C-0032,T-0470,ML Engineer
ENG-00724,2026-08-01,1696039.25,8,13568314.0,0.0051919541430543,70446.06408656166,Client 023,C-0023,T-0185,Data Scientist
ENG-00725,2026-02-01,2090100.89,0,0.0,0.0028088832545947,0.0,Client 037,C-0037,T-0435,Analytics Engineer
ENG-00726,2026-07-01,1173688.18,0,0.0,0.8697156788406005,0.0,Client 003,C-0003,T-0269,Data Engineer
ENG-00727,2024-12-01,3142203.33,0,0.0,0.3112670568958693,0.0,Client 012,C-0012,T-0234,ML Engineer
ENG-00728,2025-03-01,1341874.37,0,0.0,0.0069658735877726,0.0,Client 048,C-0048,T-0149,BI Developer
ENG-00729,2026-07-01,2390598.6,0,0.0,0.0047454691309789,0.0,Client 023,C-0023,T-0418,Analytics Engineer
ENG-00730,2026-08-01,866657.92,0,0.0,0.0009754505533185,0.0,Client 026,C-0026,T-0031,Data Scientist
ENG-00731,2026-08-01,1629443.97,6,9776663.82,0.0228748793779817,223640.00560157778,Client 033,C-0033,T-0235,Analytics Engineer
ENG-00732,2024-05-01,855018.95,5,4275094.75,0.9157740867796512,3915020.9905777313,Client 027,C-0027,T-0185,Data Scientist
ENG-00733,2026-08-01,1082245.91,7,7575721.369999999,0.0421994239381818,319691.0777301734,Client 046,C-0046,T-0272,AI Engineer
ENG-00734,2026-07-01,1519623.3,0,0.0,0.0069183513863511,0.0,Client 015,C-0015,T-0128,Data Scientist
ENG-00735,2026-04-01,775722.18,0,0.0,0.1191219935431545,0.0,Client 046,C-0046,T-0333,Data Engineer
ENG-00736,2025-07-01,2120337.64,2,4240675.28,0.999450374990638,4238344.4988095295,Client 013,C-0013,T-0193,AI Engineer
ENG-00737,2026-06-01,1275902.37,0,0.0,0.0783112854259772,0.0,Client 023,C-0023,T-0095,ML Engineer
ENG-00738,2026-08-01,2557561.83,4,10230247.32,0.5713446291860401,5844996.861526881,Client 036,C-0036,T-0099,Data Engineer
ENG-00739,2026-02-01,2653830.88,4,10615323.52,0.9797729130971652,10400606.448659252,Client 054,C-0054,T-0349,AI Engineer
ENG-00740,2026-10-01,1431567.4,6,8589404.399999999,0.9926424301730926,8526207.257355453,Client 014,C-0014,T-0131,Data Scientist
ENG-00741,2026-08-01,3353716.7,9,30183450.3,0.0509649971775572,1538299.459348438,Client 036,C-0036,T-0154,Analytics Engineer
ENG-00742,2026-08-01,911940.36,9,8207463.24,0.5690417018585987,4670388.850031489,Client 004,C-0004,T-0314,Data Scientist
ENG-00743,2026-06-01,2560133.2,0,0.0,0.0131322903898454,0.0,Client 005,C-0005,T-0165,ML Engineer
ENG-00744,2026-08-01,1756637.11,3,5269911.33,0.0086736746349329,45709.49623136651,Client 047,C-0047,T-0195,ML Engineer
ENG-00745,2025-12-01,1459272.63,5,7296363.149999999,0.9988692866859756,7288113.055042338,Client 044,C-0044,T-0123,Data Engineer
ENG-00746,2026-08-01,1685538.91,11,18540928.009999998,0.3184605942174083,5904554.951406789,Client 023,C-0023,T-0173,Data Engineer
ENG-00747,2025-10-01,2677475.34,0,0.0,0.069833208130047,0.0,Client 038,C-0038,T-0347,Analytics Engineer
ENG-00748,2026-08-01,1715317.53,11,18868492.830000002,0.012876367944941,242957.6562455611,Client 023,C-0023,T-0267,ML Engineer
ENG-00749,2026-08-01,2661669.15,8,21293353.2,0.0050246304511984,106991.2308968429,Client 017,C-0017,T-0499,AI Engineer
ENG-00750,2025-05-01,1158878.53,0,0.0,0.0201755238006072,0.0,Client 026,C-0026,T-0386,Data Engineer
ENG-00751,2024-08-01,1121268.73,0,0.0,0.0108950616784355,0.0,Client 019,C-0019,T-0009,AI Engineer
ENG-00752,2026-08-01,1432560.15,4,5730240.6,0.0035366721279915,20265.982216705288,Client 049,C-0049,T-0190,AI Engineer
ENG-00753,2025-11-01,1258770.52,0,0.0,0.0024263134054202,0.0,Client 025,C-0025,T-0145,Data Analyst
ENG-00754,2024-10-01,2608183.7,0,0.0,0.0165729026789068,0.0,Client 020,C-0020,T-0294,Data Engineer
ENG-00755,2025-02-01,1469380.42,0,0.0,0.002592604549553,0.0,Client 033,C-0033,T-0133,Data Scientist
ENG-00756,2026-08-01,983591.6,7,6885141.2,0.2614948621645102,1800429.0490771902,Client 046,C-0046,T-0484,Data Analyst
ENG-00757,2024-12-01,2582984.78,0,0.0,0.0282601663049708,0.0,Client 017,C-0017,T-0150,Data Engineer
ENG-00758,2026-08-01,3482925.16,0,0.0,0.0309024821440276,0.0,Client 057,C-0057,T-0261,Data Analyst
ENG-00759,2025-03-01,2807290.15,3,8421870.45,0.99988017138494,8420861.26892776,Client 028,C-0028,T-0062,AI Engineer
ENG-00760,2025-07-01,892805.2,0,0.0,0.1743284301257438,0.0,Client 040,C-0040,T-0455,Data Analyst
ENG-00761,2025-06-01,1771986.83,7,12403907.81,0.9995349350314644,12398139.187004624,Client 058,C-0058,T-0456,Data Engineer
ENG-00762,2025-06-01,2091864.1,0,0.0,0.2906932600136555,0.0,Client 026,C-0026,T-0397,Data Engineer
ENG-00763,2026-01-01,1726991.31,2,3453982.62,0.994706330003261,3435698.3758352483,Client 012,C-0012,T-0176,Analytics Engineer
ENG-00764,2025-10-01,3455831.34,3,10367494.02,0.9837261859236708,10198775.349881064,Client 045,C-0045,T-0030,Analytics Engineer
ENG-00765,2025-10-01,777786.36,0,0.0,0.1440889973845302,0.0,Client 001,C-0001,T-0356,AI Engineer
ENG-00766,2026-08-01,1845891.87,2,3691783.74,0.4321400687156174,1595367.679086799,Client 028,C-0028,T-0215,Analytics Engineer
ENG-00767,2025-10-01,2194508.09,2,4389016.18,0.985004184907641,4323199.304927348,Client 059,C-0059,T-0496,Analytics Engineer
ENG-00768,2025-07-01,2445805.61,5,12229028.049999999,0.999284954735816,12220283.741407273,Client 025,C-0025,T-0350,AI Engineer
ENG-00769,2024-12-01,1903794.86,0,0.0,0.6863066353584064,0.0,Client 042,C-0042,T-0270,Data Engineer
ENG-00770,2025-12-01,1420692.53,6,8524155.18,0.9947700536486488,8479574.305718007,Client 032,C-0032,T-0494,AI Engineer
ENG-00771,2025-10-01,1224761.81,0,0.0,0.1375259684083224,0.0,Client 013,C-0013,T-0401,Analytics Engineer
ENG-00772,2025-09-01,2528134.94,0,0.0,0.111426425923767,0.0,Client 020,C-0020,T-0230,BI Developer
ENG-00773,2025-09-01,2158455.48,0,0.0,0.0084006880511969,0.0,Client 032,C-0032,T-0010,Data Analyst
ENG-00774,2026-07-01,1824880.96,0,0.0,0.0860710371909975,0.0,Client 007,C-0007,T-0047,Data Engineer
ENG-00775,2026-08-01,2743581.38,12,32922976.56,0.1473165809160725,4850100.340399198,Client 025,C-0025,T-0222,Data Analyst
ENG-00776,2026-08-01,3264764.51,2,6529529.02,0.0057776591146677,37725.39285689025,Client 025,C-0025,T-0282,Data Engineer
ENG-00777,2026-08-01,2648170.75,2,5296341.5,0.5576030210174336,2953256.020740006,Client 051,C-0051,T-0016,Data Engineer
ENG-00778,2025-04-01,1023402.23,0,0.0,0.0109544608184205,0.0,Client 008,C-0008,T-0064,BI Developer
ENG-00779,2026-08-01,1103799.27,2,2207598.54,0.3853247615496873,850642.3810229378,Client 051,C-0051,T-0353,Data Engineer
ENG-00780,2024-08-01,2112189.89,0,0.0,0.0117557591479799,0.0,Client 025,C-0025,T-0376,Analytics Engineer
ENG-00781,2025-01-01,1305116.98,0,0.0,0.0026124587724652,0.0,Client 040,C-0040,T-0015,Analytics Engineer
ENG-00782,2026-08-01,2784859.17,7,19494014.189999998,0.0853134432989636,1663101.4742677568,Client 034,C-0034,T-0254,Analytics Engineer
ENG-00783,2026-02-01,1056714.06,0,0.0,0.1187251094392562,0.0,Client 018,C-0018,T-0041,Data Engineer
ENG-00784,2026-02-01,1309117.7,5,6545588.5,0.820515423273116,5370756.31864914,Client 056,C-0056,T-0362,AI Engineer
ENG-00785,2025-01-01,3387188.94,0,0.0,0.0155892567966497,0.0,Client 014,C-0014,T-0418,Analytics Engineer
ENG-00786,2026-01-01,2552215.98,0,0.0,0.0015284386447586,0.0,Client 003,C-0003,T-0435,Analytics Engineer
ENG-00787,2026-08-01,1373383.12,8,10987064.96,0.1330665488377509,1462010.816083382,Client 046,C-0046,T-0300,Data Analyst
ENG-00788,2024-11-01,1129666.44,4,4518665.76,0.9183881520591988,4149889.0970995747,Client 038,C-0038,T-0315,BI Developer
ENG-00789,2026-08-01,1520930.03,0,0.0,0.0439788591085801,0.0,Client 054,C-0054,T-0464,Data Engineer
ENG-00790,2025-02-01,2177011.06,0,0.0,0.0084889477642724,0.0,Client 028,C-0028,T-0307,ML Engineer
ENG-00791,2025-02-01,1354994.79,4,5419979.16,0.9996067051748652,5417847.510244033,Client 002,C-0002,T-0224,Data Scientist
ENG-00792,2027-01-01,1076689.84,5,5383449.2,0.9985238895403434,5375502.63432685,Client 002,C-0002,T-0378,Data Engineer
ENG-00793,2026-08-01,2807302.7,0,0.0,0.0029370682400182,0.0,Client 026,C-0026,T-0296,Data Engineer
ENG-00794,2025-05-01,1792985.95,0,0.0,0.0153138411585775,0.0,Client 015,C-0015,T-0422,AI Engineer
ENG-00795,2026-05-01,2480169.43,2,4960338.86,0.9992935489252484,4956834.623281221,Client 056,C-0056,T-0263,BI Developer
ENG-00796,2025-10-01,1361258.6,6,8167551.600000001,0.9553154890129236,7802588.550792287,Client 008,C-0008,T-0435,Analytics Engineer
ENG-00797,2025-08-01,2246307.63,0,0.0,0.0147528058446037,0.0,Client 053,C-0053,T-0023,Data Scientist
ENG-00798,2025-07-01,2280383.87,0,0.0,0.5981443520983909,0.0,Client 014,C-0014,T-0019,Data Engineer
ENG-00799,2026-04-01,1774522.16,0,0.0,0.0011863710385505,0.0,Client 008,C-0008,T-0050,ML Engineer
ENG-00800,2026-03-01,2932905.59,0,0.0,0.11886690534009,0.0,Client 017,C-0017,T-0279,ML Engineer
ENG-00801,2025-02-01,2572907.8,0,0.0,0.0821214336719453,0.0,Client 009,C-0009,T-0355,Data Scientist
ENG-00802,2026-08-01,3162269.82,4,12649079.28,0.000721638534968,9128.063040313284,Client 025,C-0025,T-0109,Data Engineer
ENG-00803,2025-04-01,2921453.03,6,17528718.18,0.8841640724356805,15498262.850606149,Client 020,C-0020,T-0078,AI Engineer
ENG-00804,2025-02-01,1537516.12,2,3075032.24,0.9766625940836688,3003268.964409315,Client 032,C-0032,T-0431,BI Developer
ENG-00805,2026-08-01,2378161.97,11,26159781.67,0.0102818025707543,268969.71042497724,Client 033,C-0033,T-0376,Analytics Engineer
ENG-00806,2026-01-01,1677686.35,5,8388431.75,0.9997075460282304,8385978.519817795,Client 001,C-0001,T-0325,BI Developer
ENG-00807,2024-09-01,3344943.51,0,0.0,0.0129674766490723,0.0,Client 008,C-0008,T-0245,ML Engineer
ENG-00808,2026-08-01,2840036.55,6,17040219.299999997,0.0021156538281928,36051.205195289825,Client 010,C-0010,T-0211,BI Developer
ENG-00809,2026-01-01,2622226.17,7,18355583.189999998,0.9999475884981568,18354621.146317802,Client 012,C-0012,T-0011,Data Engineer
ENG-00810,2026-08-01,910496.08,9,8194464.72,0.9669413443779192,7923566.732814229,Client 006,C-0006,T-0095,ML Engineer
ENG-00811,2026-08-01,1237545.52,0,0.0,0.513453918361413,0.0,Client 019,C-0019,T-0449,ML Engineer
ENG-00812,2025-05-01,3289445.63,0,0.0,0.0305807632598114,0.0,Client 033,C-0033,T-0170,Data Analyst
ENG-00813,2025-09-01,963301.39,0,0.0,0.4633225043129711,0.0,Client 019,C-0019,T-0353,Data Engineer
ENG-00814,2025-08-01,2620423.13,0,0.0,0.0615164321626887,0.0,Client 020,C-0020,T-0352,BI Developer
ENG-00815,2026-06-01,972640.61,0,0.0,0.0042558111890238,0.0,Client 029,C-0029,T-0155,AI Engineer
ENG-00816,2024-10-01,1256658.84,4,5026635.36,0.9998473831390612,5025868.210690273,Client 033,C-0033,T-0103,Analytics Engineer
ENG-00817,2026-08-01,1320468.92,4,5281875.68,0.4891889887111898,2583835.4223974277,Client 020,C-0020,T-0346,BI Developer
ENG-00818,2026-03-01,1540350.62,0,0.0,0.0943590570519867,0.0,Client 014,C-0014,T-0047,Data Engineer
ENG-00819,2025-11-01,2597986.86,0,0.0,0.0049322649053432,0.0,Client 025,C-0025,T-0248,ML Engineer
ENG-00820,2025-09-01,1072182.12,0,0.0,0.033494533947277,0.0,Client 002,C-0002,T-0445,Data Engineer
ENG-00821,2025-01-01,2807723.48,0,0.0,0.0171596304238446,0.0,Client 030,C-0030,T-0356,AI Engineer
ENG-00822,2024-12-01,2582246.86,3,7746740.58,0.995326629371366,7710537.190105781,Client 057,C-0057,T-0383,Data Engineer
ENG-00823,2025-11-01,1222354.33,0,0.0,0.0110760271270371,0.0,Client 024,C-0024,T-0042,ML Engineer
ENG-00824,2026-08-01,2054974.29,0,0.0,0.0084806959007751,0.0,Client 007,C-0007,T-0100,BI Developer
ENG-00825,2025-10-01,1145498.41,0,0.0,0.0665172950268856,0.0,Client 043,C-0043,T-0138,AI Engineer
ENG-00826,2026-08-01,2805909.33,7,19641365.310000002,0.0242092623295009,475502.96529934887,Client 008,C-0008,T-0147,Data Analyst
ENG-00827,2026-07-01,1083605.89,3,3250817.67,0.9900493641757686,3218469.9672348537,Client 012,C-0012,T-0098,Data Scientist
ENG-00828,2026-02-01,1600115.96,0,0.0,0.0096428428758643,0.0,Client 009,C-0009,T-0487,AI Engineer
ENG-00829,2024-12-01,1730903.22,0,0.0,0.0153922539606868,0.0,Client 054,C-0054,T-0083,Analytics Engineer
ENG-00830,2025-05-01,2306820.54,4,9227282.16,0.9942864118482622,9174561.269977883,Client 059,C-0059,T-0355,Data Scientist
ENG-00831,2026-04-01,2857149.62,0,0.0,0.044479172159463,0.0,Client 035,C-0035,T-0294,Data Engineer
ENG-00832,2026-08-01,3404111.92,6,20424671.52,0.0630924938231883,1288643.4617162498,Client 038,C-0038,T-0306,Data Analyst
ENG-00833,2026-05-01,862597.43,0,0.0,0.2371140888740591,0.0,Client 039,C-0039,T-0108,BI Developer
ENG-00834,2026-08-01,845695.84,1,845695.84,0.1792987430145341,151632.20108462055,Client 037,C-0037,T-0154,Analytics Engineer
ENG-00835,2026-11-01,2635951.48,4,10543805.92,0.9205342512582384,9705934.487979382,Client 033,C-0033,T-0304,Data Engineer
ENG-00836,2026-05-01,913297.28,0,0.0,0.1892169799137892,0.0,Client 060,C-0060,T-0150,Data Engineer
ENG-00837,2025-03-01,1722055.64,0,0.0,0.8402801962575682,0.0,Client 044,C-0044,T-0348,Data Analyst
ENG-00838,2026-08-01,919003.76,3,2757011.2800000003,0.5206103212043937,1435328.5280449367,Client 006,C-0006,T-0020,Analytics Engineer
ENG-00839,2026-08-01,1159128.91,9,10432160.19,0.986746481818952,10293897.365254229,Client 024,C-0024,T-0037,ML Engineer
ENG-00840,2026-08-01,2364389.11,1,2364389.11,0.1600426864728921,378403.18503165036,Client 059,C-0059,T-0365,AI Engineer
ENG-00841,2025-02-01,1035391.9,0,0.0,0.0013079659606685,0.0,Client 025,C-0025,T-0309,ML Engineer
ENG-00842,2024-11-01,2374220.37,0,0.0,0.0496647055982389,0.0,Client 013,C-0013,T-0022,Data Engineer
ENG-00843,2026-06-01,2746643.96,0,0.0,0.1821720286659641,0.0,Client 053,C-0053,T-0450,AI Engineer
ENG-00844,2026-08-01,1294738.37,0,0.0,0.0661590831199523,0.0,Client 038,C-0038,T-0003,Data Analyst
ENG-00845,2025-11-01,2253395.28,0,0.0,0.0475417812306006,0.0,Client 034,C-0034,T-0478,ML Engineer
ENG-00846,2025-04-01,2788281.67,0,0.0,0.007670322584826,0.0,Client 026,C-0026,T-0365,AI Engineer
ENG-00847,2026-08-01,1221101.01,3,3663303.0300000003,0.0219846506516442,80536.43734565967,Client 008,C-0008,T-0495,Data Engineer
ENG-00848,2026-08-01,846976.76,3,2540930.2800000003,0.0053108346480712,13494.460569357258,Client 024,C-0024,T-0475,BI Developer
ENG-00849,2025-04-01,3329320.62,4,13317282.48,0.9992112000844904,13306777.80870496,Client 027,C-0027,T-0157,Data Analyst
ENG-00850,2026-08-01,2384825.94,1,2384825.94,0.0155282658242752,37032.21114094698,Client 056,C-0056,T-0379,Data Analyst
ENG-00851,2024-07-01,890204.68,3,2670614.04,0.9992447991833228,2668597.1900959625,Client 019,C-0019,T-0106,Data Engineer
ENG-00852,2026-05-01,1893042.65,0,0.0,0.0027022104947877,0.0,Client 009,C-0009,T-0236,AI Engineer
ENG-00853,2026-03-01,1376753.91,5,6883769.55,0.9642186860135972,6637459.230321411,Client 026,C-0026,T-0121,AI Engineer
ENG-00854,2025-06-01,1735271.41,0,0.0,0.0039040441045128,0.0,Client 060,C-0060,T-0244,AI Engineer
ENG-00855,2027-04-01,3400739.11,3,10202217.33,0.9006366091925094,9188490.422336258,Client 029,C-0029,T-0437,Analytics Engineer
ENG-00856,2025-11-01,1454241.55,5,7271207.75,0.980564891367765,7129891.037491201,Client 023,C-0023,T-0219,AI Engineer
ENG-00857,2026-08-01,1000729.84,2,2001459.68,0.0100829542758371,20180.626438371553,Client 041,C-0041,T-0047,Data Engineer
ENG-00858,2026-08-01,1056572.62,1,1056572.62,0.1118946196708059,118224.79146948694,Client 039,C-0039,T-0163,Data Scientist
ENG-00859,2025-02-01,884223.25,2,1768446.5,0.9993587059631308,1767312.4058050278,Client 018,C-0018,T-0394,Data Scientist
ENG-00860,2027-03-01,2361759.15,5,11808795.75,0.9998890220316508,11807485.233839015,Client 059,C-0059,T-0261,Data Analyst
ENG-00861,2026-01-01,1089897.25,3,3269691.75,0.9964354780719452,3258036.8620591452,Client 036,C-0036,T-0281,Data Scientist
ENG-00862,2027-01-01,1654943.42,4,6619773.68,0.997528601278702,6603413.579791966,Client 004,C-0004,T-0216,ML Engineer
ENG-00863,2026-08-01,1870022.06,0,0.0,0.0020069318804671,0.0,Client 025,C-0025,T-0147,Data Analyst
ENG-00864,2025-12-01,2335207.33,0,0.0,0.5969519100203092,0.0,Client 056,C-0056,T-0300,Data Analyst
ENG-00865,2025-11-01,3560925.8,0,0.0,0.3339503264890511,0.0,Client 024,C-0024,T-0317,AI Engineer
ENG-00866,2024-09-01,1022384.8,0,0.0,0.0555911728747775,0.0,Client 035,C-0035,T-0450,AI Engineer
ENG-00867,2026-09-01,2276527.27,5,11382636.35,0.9703060271203384,11044640.65492405,Client 037,C-0037,T-0309,ML Engineer
ENG-00868,2026-04-01,2190541.36,0,0.0,0.2511510132761321,0.0,Client 043,C-0043,T-0498,Data Scientist
ENG-00869,2025-09-01,2011064.44,0,0.0,0.0583127235067179,0.0,Client 053,C-0053,T-0414,AI Engineer
ENG-00870,2026-08-01,1155568.2,10,11555682.0,0.6737871077440964,7786069.552790516,Client 009,C-0009,T-0040,Data Analyst
